State,State Code,Year,Month Code,Gender,Deaths
South Dakota,46,2019,2019/01,Male,362
South Dakota,46,2019,2019/02,Female,353
South Dakota,46,2019,2019/02,Male,316
South Dakota,46,2019,2019/03,Female,359
South Dakota,46,2019,2019/03,Male,355
South Dakota,46,2019,2019/04,Female,336
South Dakota,46,2019,2019/04,Male,380
South Dakota,46,2019,2019/05,Female,332
South Dakota,46,2019,2019/05,Male,362
South Dakota,46,2019,2019/06,Female,297
South Dakota,46,2019,2019/06,Male,353
South Dakota,46,2019,2019/07,Female,305
South Dakota,46,2019,2019/07,Male,320
South Dakota,46,2019,2019/08,Female,345
South Dakota,46,2019,2019/08,Male,371
South Dakota,46,2019,2019/09,Female,319
South Dakota,46,2019,2019/09,Male,340
South Dakota,46,2019,2019/10,Female,338
South Dakota,46,2019,2019/10,Male,347
South Dakota,46,2019,2019/11,Female,351
South Dakota,46,2019,2019/11,Male,360
South Dakota,46,2019,2019/12,Female,331
South Dakota,46,2019,2019/12,Male,376
South Dakota,46,2020,2020/01,Female,345
South Dakota,46,2020,2020/01,Male,384
South Dakota,46,2020,2020/02,Female,312
South Dakota,46,2020,2020/02,Male,372
South Dakota,46,2020,2020/03,Female,368
South Dakota,46,2020,2020/03,Male,381
South Dakota,46,2020,2020/04,Female,330
South Dakota,46,2020,2020/04,Male,362
South Dakota,46,2020,2020/05,Female,353
South Dakota,46,2020,2020/05,Male,356
South Dakota,46,2020,2020/06,Female,297
South Dakota,46,2020,2020/06,Male,351
South Dakota,46,2020,2020/07,Female,313
South Dakota,46,2020,2020/07,Male,403
South Dakota,46,2020,2020/08,Female,339
South Dakota,46,2020,2020/08,Male,394
South Dakota,46,2020,2020/09,Female,327
South Dakota,46,2020,2020/09,Male,434
South Dakota,46,2020,2020/10,Female,454
South Dakota,46,2020,2020/10,Male,507
South Dakota,46,2020,2020/11,Female,687
South Dakota,46,2020,2020/11,Male,743
South Dakota,46,2020,2020/12,Female,481
South Dakota,46,2020,2020/12,Male,568
Tennessee,47,2010,2010/01,Female,2767
Tennessee,47,2010,2010/01,Male,2754
Tennessee,47,2010,2010/02,Female,2427
Tennessee,47,2010,2010/02,Male,2467
Tennessee,47,2010,2010/03,Female,2648
Tennessee,47,2010,2010/03,Male,2623
Tennessee,47,2010,2010/04,Female,2309
Tennessee,47,2010,2010/04,Male,2404
Tennessee,47,2010,2010/05,Female,2376
Tennessee,47,2010,2010/05,Male,2475
Tennessee,47,2010,2010/06,Female,2374
Tennessee,47,2010,2010/06,Male,2377
Tennessee,47,2010,2010/07,Female,2356
Tennessee,47,2010,2010/07,Male,2442
Tennessee,47,2010,2010/08,Female,2331
Tennessee,47,2010,2010/08,Male,2398
Tennessee,47,2010,2010/09,Female,2264
Tennessee,47,2010,2010/09,Male,2411
Tennessee,47,2010,2010/10,Female,2576
Tennessee,47,2010,2010/10,Male,2422
Tennessee,47,2010,2010/11,Female,2404
Tennessee,47,2010,2010/11,Male,2473
Tennessee,47,2010,2010/12,Female,2813
Tennessee,47,2010,2010/12,Male,2687
Tennessee,47,2011,2011/01,Female,2832
Tennessee,47,2011,2011/01,Male,2689
Tennessee,47,2011,2011/02,Female,2551
Tennessee,47,2011,2011/02,Male,2541
Tennessee,47,2011,2011/03,Female,2638
Tennessee,47,2011,2011/03,Male,2638
Tennessee,47,2011,2011/04,Female,2459
Tennessee,47,2011,2011/04,Male,2489
Tennessee,47,2011,2011/05,Female,2486
Tennessee,47,2011,2011/05,Male,2547
Tennessee,47,2011,2011/06,Female,2313
Tennessee,47,2011,2011/06,Male,2455
Tennessee,47,2011,2011/07,Female,2329
Tennessee,47,2011,2011/07,Male,2524
Tennessee,47,2011,2011/08,Female,2443
Tennessee,47,2011,2011/08,Male,2399
Tennessee,47,2011,2011/09,Female,2405
Tennessee,47,2011,2011/09,Male,2436
Tennessee,47,2011,2011/10,Female,2577
Tennessee,47,2011,2011/10,Male,2465
Tennessee,47,2011,2011/11,Female,2401
Tennessee,47,2011,2011/11,Male,2640
Tennessee,47,2011,2011/12,Female,2583
Tennessee,47,2011,2011/12,Male,2701
Tennessee,47,2012,2012/01,Female,2758
Tennessee,47,2012,2012/01,Male,2660
Tennessee,47,2012,2012/02,Female,2505
Tennessee,47,2012,2012/02,Male,2596
Tennessee,47,2012,2012/03,Female,2668
Tennessee,47,2012,2012/03,Male,2692
Tennessee,47,2012,2012/04,Female,2476
Tennessee,47,2012,2012/04,Male,2531
Tennessee,47,2012,2012/05,Female,2443
Tennessee,47,2012,2012/05,Male,2643
Tennessee,47,2012,2012/06,Female,2370
Tennessee,47,2012,2012/06,Male,2404
Tennessee,47,2012,2012/07,Female,2344
Tennessee,47,2012,2012/07,Male,2595
Tennessee,47,2012,2012/08,Female,2473
Tennessee,47,2012,2012/08,Male,2551
Tennessee,47,2012,2012/09,Female,2499
Tennessee,47,2012,2012/09,Male,2475
Tennessee,47,2012,2012/10,Female,2617
Tennessee,47,2012,2012/10,Male,2625
Tennessee,47,2012,2012/11,Female,2624
Tennessee,47,2012,2012/11,Male,2654
Tennessee,47,2012,2012/12,Female,2965
Tennessee,47,2012,2012/12,Male,2788
Tennessee,47,2013,2013/01,Female,3106
Tennessee,47,2013,2013/01,Male,3101
Tennessee,47,2013,2013/02,Female,2607
Tennessee,47,2013,2013/02,Male,2569
Tennessee,47,2013,2013/03,Female,2862
Tennessee,47,2013,2013/03,Male,2757
Tennessee,47,2013,2013/04,Female,2628
Tennessee,47,2013,2013/04,Male,2577
Tennessee,47,2013,2013/05,Female,2575
Tennessee,47,2013,2013/05,Male,2602
Tennessee,47,2013,2013/06,Female,2372
Tennessee,47,2013,2013/06,Male,2522
Tennessee,47,2013,2013/07,Female,2462
Tennessee,47,2013,2013/07,Male,2618
Tennessee,47,2013,2013/08,Female,2521
Tennessee,47,2013,2013/08,Male,2614
Tennessee,47,2013,2013/09,Female,2431
Tennessee,47,2013,2013/09,Male,2467
Tennessee,47,2013,2013/10,Female,2453
Tennessee,47,2013,2013/10,Male,2631
Tennessee,47,2013,2013/11,Female,2611
Tennessee,47,2013,2013/11,Male,2631
Tennessee,47,2013,2013/12,Female,2789
Tennessee,47,2013,2013/12,Male,2900
Tennessee,47,2014,2014/01,Female,2980
Tennessee,47,2014,2014/01,Male,3030
Tennessee,47,2014,2014/02,Female,2576
Tennessee,47,2014,2014/02,Male,2632
Tennessee,47,2014,2014/03,Female,2722
Tennessee,47,2014,2014/03,Male,2782
Tennessee,47,2014,2014/04,Female,2585
Tennessee,47,2014,2014/04,Male,2731
Tennessee,47,2014,2014/05,Female,2652
Tennessee,47,2014,2014/05,Male,2716
Tennessee,47,2014,2014/06,Female,2426
Tennessee,47,2014,2014/06,Male,2613
Tennessee,47,2014,2014/07,Female,2453
Tennessee,47,2014,2014/07,Male,2630
Tennessee,47,2014,2014/08,Female,2530
Tennessee,47,2014,2014/08,Male,2664
Tennessee,47,2014,2014/09,Female,2595
Tennessee,47,2014,2014/09,Male,2553
Tennessee,47,2014,2014/10,Female,2591
Tennessee,47,2014,2014/10,Male,2639
Tennessee,47,2014,2014/11,Female,2706
Tennessee,47,2014,2014/11,Male,2768
Tennessee,47,2014,2014/12,Female,2988
Tennessee,47,2014,2014/12,Male,3099
Tennessee,47,2015,2015/01,Female,3257
Tennessee,47,2015,2015/01,Male,3261
Tennessee,47,2015,2015/02,Female,2836
Tennessee,47,2015,2015/02,Male,2779
Tennessee,47,2015,2015/03,Female,2937
Tennessee,47,2015,2015/03,Male,2875
Tennessee,47,2015,2015/04,Female,2569
Tennessee,47,2015,2015/04,Male,2759
Tennessee,47,2015,2015/05,Female,2684
Tennessee,47,2015,2015/05,Male,2762
Tennessee,47,2015,2015/06,Female,2539
Tennessee,47,2015,2015/06,Male,2690
Tennessee,47,2015,2015/07,Female,2634
Tennessee,47,2015,2015/07,Male,2736
Tennessee,47,2015,2015/08,Female,2542
Tennessee,47,2015,2015/08,Male,2748
Tennessee,47,2015,2015/09,Female,2609
Tennessee,47,2015,2015/09,Male,2643
Tennessee,47,2015,2015/10,Female,2677
Tennessee,47,2015,2015/10,Male,2783
Tennessee,47,2015,2015/11,Female,2726
Tennessee,47,2015,2015/11,Male,2782
Tennessee,47,2015,2015/12,Female,2827
Tennessee,47,2015,2015/12,Male,2915
Tennessee,47,2016,2016/01,Female,3007
Tennessee,47,2016,2016/01,Male,3027
Tennessee,47,2016,2016/02,Female,2787
Tennessee,47,2016,2016/02,Male,2838
Tennessee,47,2016,2016/03,Female,2903
Tennessee,47,2016,2016/03,Male,3028
Tennessee,47,2016,2016/04,Female,2721
Tennessee,47,2016,2016/04,Male,2845
Tennessee,47,2016,2016/05,Female,2682
Tennessee,47,2016,2016/05,Male,2868
Tennessee,47,2016,2016/06,Female,2626
Tennessee,47,2016,2016/06,Male,2753
Tennessee,47,2016,2016/07,Female,2676
Tennessee,47,2016,2016/07,Male,2814
Tennessee,47,2016,2016/08,Female,2668
Tennessee,47,2016,2016/08,Male,2873
Tennessee,47,2016,2016/09,Female,2606
Tennessee,47,2016,2016/09,Male,2652
Tennessee,47,2016,2016/10,Female,2809
Tennessee,47,2016,2016/10,Male,2918
Tennessee,47,2016,2016/11,Female,2762
Tennessee,47,2016,2016/11,Male,2784
Tennessee,47,2016,2016/12,Female,3054
Tennessee,47,2016,2016/12,Male,3156
Tennessee,47,2017,2017/01,Female,3134
Tennessee,47,2017,2017/01,Male,3258
Tennessee,47,2017,2017/02,Female,2831
Tennessee,47,2017,2017/02,Male,2900
Tennessee,47,2017,2017/03,Female,3133
Tennessee,47,2017,2017/03,Male,3238
Tennessee,47,2017,2017/04,Female,2786
Tennessee,47,2017,2017/04,Male,3000
Tennessee,47,2017,2017/05,Female,2706
Tennessee,47,2017,2017/05,Male,2904
Tennessee,47,2017,2017/06,Female,2651
Tennessee,47,2017,2017/06,Male,2758
Tennessee,47,2017,2017/07,Female,2727
Tennessee,47,2017,2017/07,Male,3034
Tennessee,47,2017,2017/08,Female,2617
Tennessee,47,2017,2017/08,Male,2874
Tennessee,47,2017,2017/09,Female,2645
Tennessee,47,2017,2017/09,Male,2897
Tennessee,47,2017,2017/10,Female,2787
Tennessee,47,2017,2017/10,Male,2986
Tennessee,47,2017,2017/11,Female,2788
Tennessee,47,2017,2017/11,Male,2991
Tennessee,47,2017,2017/12,Female,3220
Tennessee,47,2017,2017/12,Male,3231
Tennessee,47,2018,2018/01,Female,3658
Tennessee,47,2018,2018/01,Male,3594
Tennessee,47,2018,2018/02,Female,2943
Tennessee,47,2018,2018/02,Male,2981
Tennessee,47,2018,2018/03,Female,2883
Tennessee,47,2018,2018/03,Male,3071
Tennessee,47,2018,2018/04,Female,2802
Tennessee,47,2018,2018/04,Male,2865
Tennessee,47,2018,2018/05,Female,2698
Tennessee,47,2018,2018/05,Male,3059
Tennessee,47,2018,2018/06,Female,2637
Tennessee,47,2018,2018/06,Male,2892
Tennessee,47,2018,2018/07,Female,2838
Tennessee,47,2018,2018/07,Male,2965
Tennessee,47,2018,2018/08,Female,2742
Tennessee,47,2018,2018/08,Male,2914
Tennessee,47,2018,2018/09,Female,2614
Tennessee,47,2018,2018/09,Male,2825
Tennessee,47,2018,2018/10,Female,2849
Tennessee,47,2018,2018/10,Male,2955
Tennessee,47,2018,2018/11,Female,2939
Tennessee,47,2018,2018/11,Male,3050
Tennessee,47,2018,2018/12,Female,3089
Tennessee,47,2018,2018/12,Male,3215
Tennessee,47,2019,2019/01,Female,2998
Tennessee,47,2019,2019/01,Male,3254
Tennessee,47,2019,2019/02,Female,2785
Tennessee,47,2019,2019/02,Male,3077
Tennessee,47,2019,2019/03,Female,2959
Tennessee,47,2019,2019/03,Male,3188
Tennessee,47,2019,2019/04,Female,2892
Tennessee,47,2019,2019/04,Male,3181
Tennessee,47,2019,2019/05,Female,2916
Tennessee,47,2019,2019/05,Male,3137
Tennessee,47,2019,2019/06,Female,2660
Tennessee,47,2019,2019/06,Male,3098
Tennessee,47,2019,2019/07,Female,2749
Tennessee,47,2019,2019/07,Male,2980
Tennessee,47,2019,2019/08,Female,2815
Tennessee,47,2019,2019/08,Male,2992
Tennessee,47,2019,2019/09,Female,2673
Tennessee,47,2019,2019/09,Male,2971
Tennessee,47,2019,2019/10,Female,2825
Tennessee,47,2019,2019/10,Male,3171
Tennessee,47,2019,2019/11,Female,2765
Tennessee,47,2019,2019/11,Male,3247
Tennessee,47,2019,2019/12,Female,3180
Tennessee,47,2019,2019/12,Male,3422
Tennessee,47,2020,2020/01,Female,3292
Tennessee,47,2020,2020/01,Male,3457
Tennessee,47,2020,2020/02,Female,2932
Tennessee,47,2020,2020/02,Male,3032
Tennessee,47,2020,2020/03,Female,3192
Tennessee,47,2020,2020/03,Male,3431
Tennessee,47,2020,2020/04,Female,2934
Tennessee,47,2020,2020/04,Male,3340
Tennessee,47,2020,2020/05,Female,3061
Tennessee,47,2020,2020/05,Male,3345
Tennessee,47,2020,2020/06,Female,2979
Tennessee,47,2020,2020/06,Male,3296
Tennessee,47,2020,2020/07,Female,3171
Tennessee,47,2020,2020/07,Male,3852
Tennessee,47,2020,2020/08,Female,3333
Tennessee,47,2020,2020/08,Male,3699
Tennessee,47,2020,2020/09,Female,3249
Tennessee,47,2020,2020/09,Male,3608
Tennessee,47,2020,2020/10,Female,3564
Tennessee,47,2020,2020/10,Male,4007
Tennessee,47,2020,2020/11,Female,3723
Tennessee,47,2020,2020/11,Male,4178
Tennessee,47,2020,2020/12,Female,4443
Tennessee,47,2020,2020/12,Male,5087
Texas,48,2010,2010/01,Female,7420
Texas,48,2010,2010/01,Male,7702
Texas,48,2010,2010/02,Female,6789
Texas,48,2010,2010/02,Male,6822
Texas,48,2010,2010/03,Female,7346
Texas,48,2010,2010/03,Male,7470
Texas,48,2010,2010/04,Female,6630
Texas,48,2010,2010/04,Male,7009
Texas,48,2010,2010/05,Female,6842
Texas,48,2010,2010/05,Male,7161
Texas,48,2010,2010/06,Female,6183
Texas,48,2010,2010/06,Male,6573
Texas,48,2010,2010/07,Female,6428
Texas,48,2010,2010/07,Male,6840
Texas,48,2010,2010/08,Female,6546
Texas,48,2010,2010/08,Male,7082
Texas,48,2010,2010/09,Female,6310
Texas,48,2010,2010/09,Male,6616
Texas,48,2010,2010/10,Female,6595
Texas,48,2010,2010/10,Male,7030
Texas,48,2010,2010/11,Female,6856
Texas,48,2010,2010/11,Male,7122
Texas,48,2010,2010/12,Female,7455
Texas,48,2010,2010/12,Male,7700
Texas,48,2011,2011/01,Female,7660
Texas,48,2011,2011/01,Male,7784
Texas,48,2011,2011/02,Female,7273
Texas,48,2011,2011/02,Male,7328
Texas,48,2011,2011/03,Female,7365
Texas,48,2011,2011/03,Male,7540
Texas,48,2011,2011/04,Female,6743
Texas,48,2011,2011/04,Male,6962
Texas,48,2011,2011/05,Female,6758
Texas,48,2011,2011/05,Male,7079
Texas,48,2011,2011/06,Female,6540
Texas,48,2011,2011/06,Male,6764
Texas,48,2011,2011/07,Female,6559
Texas,48,2011,2011/07,Male,7021
Texas,48,2011,2011/08,Female,6463
Texas,48,2011,2011/08,Male,7074
Texas,48,2011,2011/09,Female,6390
Texas,48,2011,2011/09,Male,6816
Texas,48,2011,2011/10,Female,6633
Texas,48,2011,2011/10,Male,7251
Texas,48,2011,2011/11,Female,6672
Texas,48,2011,2011/11,Male,6987
Texas,48,2011,2011/12,Female,7468
Texas,48,2011,2011/12,Male,7510
Texas,48,2012,2012/01,Female,7483
Texas,48,2012,2012/01,Male,7808
Texas,48,2012,2012/02,Female,6842
Texas,48,2012,2012/02,Male,7340
Texas,48,2012,2012/03,Female,7177
Texas,48,2012,2012/03,Male,7693
Texas,48,2012,2012/04,Female,6816
Texas,48,2012,2012/04,Male,7232
Texas,48,2012,2012/05,Female,7009
Texas,48,2012,2012/05,Male,7390
Texas,48,2012,2012/06,Female,6682
Texas,48,2012,2012/06,Male,7129
Texas,48,2012,2012/07,Female,6904
Texas,48,2012,2012/07,Male,7194
Texas,48,2012,2012/08,Female,6726
Texas,48,2012,2012/08,Male,7431
Texas,48,2012,2012/09,Female,6641
Texas,48,2012,2012/09,Male,6994
Texas,48,2012,2012/10,Female,7026
Texas,48,2012,2012/10,Male,7558
Texas,48,2012,2012/11,Female,7134
Texas,48,2012,2012/11,Male,7457
Texas,48,2012,2012/12,Female,8237
Texas,48,2012,2012/12,Male,8284
Texas,48,2013,2013/01,Female,9069
Texas,48,2013,2013/01,Male,9182
Texas,48,2013,2013/02,Female,7093
Texas,48,2013,2013/02,Male,7240
Texas,48,2013,2013/03,Female,7761
Texas,48,2013,2013/03,Male,8002
Texas,48,2013,2013/04,Female,7000
Texas,48,2013,2013/04,Male,7454
Texas,48,2013,2013/05,Female,6861
Texas,48,2013,2013/05,Male,7504
Texas,48,2013,2013/06,Female,6785
Texas,48,2013,2013/06,Male,7437
Texas,48,2013,2013/07,Female,6973
Texas,48,2013,2013/07,Male,7406
Texas,48,2013,2013/08,Female,6688
Texas,48,2013,2013/08,Male,7436
Texas,48,2013,2013/09,Female,6487
Texas,48,2013,2013/09,Male,7104
Texas,48,2013,2013/10,Female,6981
Texas,48,2013,2013/10,Male,7349
Texas,48,2013,2013/11,Female,7050
Texas,48,2013,2013/11,Male,7529
Texas,48,2013,2013/12,Female,8079
Texas,48,2013,2013/12,Male,8713
Texas,48,2014,2014/01,Female,8700
Texas,48,2014,2014/01,Male,9162
Texas,48,2014,2014/02,Female,7193
Texas,48,2014,2014/02,Male,7755
Texas,48,2014,2014/03,Female,7765
Texas,48,2014,2014/03,Male,8336
Texas,48,2014,2014/04,Female,7080
Texas,48,2014,2014/04,Male,7696
Texas,48,2014,2014/05,Female,7275
Texas,48,2014,2014/05,Male,7798
Texas,48,2014,2014/06,Female,6905
Texas,48,2014,2014/06,Male,7532
Texas,48,2014,2014/07,Female,7003
Texas,48,2014,2014/07,Male,7454
Texas,48,2014,2014/08,Female,6926
Texas,48,2014,2014/08,Male,7664
Texas,48,2014,2014/09,Female,6754
Texas,48,2014,2014/09,Male,7442
Texas,48,2014,2014/10,Female,7105
Texas,48,2014,2014/10,Male,7830
Texas,48,2014,2014/11,Female,7531
Texas,48,2014,2014/11,Male,8016
Texas,48,2014,2014/12,Female,8297
Texas,48,2014,2014/12,Male,8693
Texas,48,2015,2015/01,Female,9222
Texas,48,2015,2015/01,Male,9603
Texas,48,2015,2015/02,Female,7589
Texas,48,2015,2015/02,Male,7895
Texas,48,2015,2015/03,Female,8278
Texas,48,2015,2015/03,Male,8701
Texas,48,2015,2015/04,Female,7517
Texas,48,2015,2015/04,Male,7949
Texas,48,2015,2015/05,Female,7622
Texas,48,2015,2015/05,Male,8228
Texas,48,2015,2015/06,Female,7067
Texas,48,2015,2015/06,Male,7790
Texas,48,2015,2015/07,Female,7383
Texas,48,2015,2015/07,Male,7946
Texas,48,2015,2015/08,Female,7170
Texas,48,2015,2015/08,Male,7880
Texas,48,2015,2015/09,Female,6944
Texas,48,2015,2015/09,Male,7532
Texas,48,2015,2015/10,Female,7408
Texas,48,2015,2015/10,Male,7925
Texas,48,2015,2015/11,Female,7259
Texas,48,2015,2015/11,Male,8046
Texas,48,2015,2015/12,Female,8076
Texas,48,2015,2015/12,Male,8624
Texas,48,2016,2016/01,Female,8124
Texas,48,2016,2016/01,Male,8846
Texas,48,2016,2016/02,Female,7758
Texas,48,2016,2016/02,Male,8344
Texas,48,2016,2016/03,Female,8139
Texas,48,2016,2016/03,Male,8587
Texas,48,2016,2016/04,Female,7621
Texas,48,2016,2016/04,Male,8152
Texas,48,2016,2016/05,Female,7762
Texas,48,2016,2016/05,Male,8124
Texas,48,2016,2016/06,Female,7241
Texas,48,2016,2016/06,Male,8127
Texas,48,2016,2016/07,Female,7348
Texas,48,2016,2016/07,Male,8354
Texas,48,2016,2016/08,Female,7390
Texas,48,2016,2016/08,Male,8284
Texas,48,2016,2016/09,Female,7161
Texas,48,2016,2016/09,Male,7853
Texas,48,2016,2016/10,Female,7551
Texas,48,2016,2016/10,Male,8255
Texas,48,2016,2016/11,Female,7464
Texas,48,2016,2016/11,Male,8289
Texas,48,2016,2016/12,Female,8227
Texas,48,2016,2016/12,Male,8965
Texas,48,2017,2017/01,Female,8553
Texas,48,2017,2017/01,Male,9296
Texas,48,2017,2017/02,Female,7869
Texas,48,2017,2017/02,Male,8475
Texas,48,2017,2017/03,Female,8387
Texas,48,2017,2017/03,Male,9037
Texas,48,2017,2017/04,Female,7571
Texas,48,2017,2017/04,Male,8310
Texas,48,2017,2017/05,Female,7771
Texas,48,2017,2017/05,Male,8489
Texas,48,2017,2017/06,Female,7341
Texas,48,2017,2017/06,Male,8080
Texas,48,2017,2017/07,Female,7383
Texas,48,2017,2017/07,Male,8280
Texas,48,2017,2017/08,Female,7335
Texas,48,2017,2017/08,Male,8431
Texas,48,2017,2017/09,Female,7321
Texas,48,2017,2017/09,Male,8201
Texas,48,2017,2017/10,Female,7878
Texas,48,2017,2017/10,Male,8853
Texas,48,2017,2017/11,Female,7936
Texas,48,2017,2017/11,Male,8619
Texas,48,2017,2017/12,Female,9122
Texas,48,2017,2017/12,Male,9568
Texas,48,2018,2018/01,Female,10437
Texas,48,2018,2018/01,Male,11025
Texas,48,2018,2018/02,Female,8196
Texas,48,2018,2018/02,Male,8849
Texas,48,2018,2018/03,Female,8269
Texas,48,2018,2018/03,Male,8965
Texas,48,2018,2018/04,Female,7497
Texas,48,2018,2018/04,Male,8608
Texas,48,2018,2018/05,Female,7634
Texas,48,2018,2018/05,Male,8538
Texas,48,2018,2018/06,Female,7292
Texas,48,2018,2018/06,Male,8390
Texas,48,2018,2018/07,Female,7449
Texas,48,2018,2018/07,Male,8484
Texas,48,2018,2018/08,Female,7497
Texas,48,2018,2018/08,Male,8639
Texas,48,2018,2018/09,Female,7197
Texas,48,2018,2018/09,Male,8175
Texas,48,2018,2018/10,Female,7808
Texas,48,2018,2018/10,Male,8571
Texas,48,2018,2018/11,Female,7869
Texas,48,2018,2018/11,Male,8877
Texas,48,2018,2018/12,Female,8552
Texas,48,2018,2018/12,Male,9393
Texas,48,2019,2019/01,Female,8879
Texas,48,2019,2019/01,Male,9510
Texas,48,2019,2019/02,Female,7752
Texas,48,2019,2019/02,Male,8483
Texas,48,2019,2019/03,Female,8449
Texas,48,2019,2019/03,Male,9530
Texas,48,2019,2019/04,Female,7815
Texas,48,2019,2019/04,Male,8690
Texas,48,2019,2019/05,Female,7715
Texas,48,2019,2019/05,Male,8815
Texas,48,2019,2019/06,Female,7492
Texas,48,2019,2019/06,Male,8563
Texas,48,2019,2019/07,Female,7672
Texas,48,2019,2019/07,Male,8804
Texas,48,2019,2019/08,Female,7641
Texas,48,2019,2019/08,Male,8701
Texas,48,2019,2019/09,Female,7415
Texas,48,2019,2019/09,Male,8375
Texas,48,2019,2019/10,Female,8020
Texas,48,2019,2019/10,Male,9102
Texas,48,2019,2019/11,Female,8226
Texas,48,2019,2019/11,Male,9233
Texas,48,2019,2019/12,Female,8790
Texas,48,2019,2019/12,Male,9690
Texas,48,2020,2020/01,Female,8881
Texas,48,2020,2020/01,Male,9892
Texas,48,2020,2020/02,Female,8114
Texas,48,2020,2020/02,Male,9224
Texas,48,2020,2020/03,Female,8570
Texas,48,2020,2020/03,Male,9746
Texas,48,2020,2020/04,Female,8471
Texas,48,2020,2020/04,Male,9858
Texas,48,2020,2020/05,Female,8569
Texas,48,2020,2020/05,Male,9947
Texas,48,2020,2020/06,Female,8628
Texas,48,2020,2020/06,Male,10334
Texas,48,2020,2020/07,Female,11705
Texas,48,2020,2020/07,Male,14485
Texas,48,2020,2020/08,Female,10911
Texas,48,2020,2020/08,Male,12671
Texas,48,2020,2020/09,Female,9274
Texas,48,2020,2020/09,Male,10364
Texas,48,2020,2020/10,Female,9766
Texas,48,2020,2020/10,Male,11178
Texas,48,2020,2020/11,Female,10608
Texas,48,2020,2020/11,Male,12479
Texas,48,2020,2020/12,Female,12229
Texas,48,2020,2020/12,Male,14435
Utah,49,2010,2010/01,Female,605
Utah,49,2010,2010/01,Male,661
Utah,49,2010,2010/02,Female,616
Utah,49,2010,2010/02,Male,592
Utah,49,2010,2010/03,Female,657
Utah,49,2010,2010/03,Male,654
Utah,49,2010,2010/04,Female,563
Utah,49,2010,2010/04,Male,622
Utah,49,2010,2010/05,Female,603
Utah,49,2010,2010/05,Male,674
Utah,49,2010,2010/06,Female,539
Utah,49,2010,2010/06,Male,628
Utah,49,2010,2010/07,Female,580
Utah,49,2010,2010/07,Male,669
Utah,49,2010,2010/08,Female,571
Utah,49,2010,2010/08,Male,632
Utah,49,2010,2010/09,Female,560
Utah,49,2010,2010/09,Male,604
Utah,49,2010,2010/10,Female,572
Utah,49,2010,2010/10,Male,599
Utah,49,2010,2010/11,Female,626
Utah,49,2010,2010/11,Male,621
Utah,49,2010,2010/12,Female,643
Utah,49,2010,2010/12,Male,685
Utah,49,2011,2011/01,Female,643
Utah,49,2011,2011/01,Male,664
Utah,49,2011,2011/02,Female,608
Utah,49,2011,2011/02,Male,620
Utah,49,2011,2011/03,Female,691
Utah,49,2011,2011/03,Male,663
Utah,49,2011,2011/04,Female,632
Utah,49,2011,2011/04,Male,633
Utah,49,2011,2011/05,Female,663
Utah,49,2011,2011/05,Male,644
Utah,49,2011,2011/06,Female,587
Utah,49,2011,2011/06,Male,594
Utah,49,2011,2011/07,Female,646
Utah,49,2011,2011/07,Male,670
Utah,49,2011,2011/08,Female,621
Utah,49,2011,2011/08,Male,647
Utah,49,2011,2011/09,Female,584
Utah,49,2011,2011/09,Male,603
Utah,49,2011,2011/10,Female,588
Utah,49,2011,2011/10,Male,638
Utah,49,2011,2011/11,Female,633
Utah,49,2011,2011/11,Male,669
Utah,49,2011,2011/12,Female,642
Utah,49,2011,2011/12,Male,683
Utah,49,2012,2012/01,Female,696
Utah,49,2012,2012/01,Male,717
Utah,49,2012,2012/02,Female,593
Utah,49,2012,2012/02,Male,643
Utah,49,2012,2012/03,Female,710
Utah,49,2012,2012/03,Male,695
Utah,49,2012,2012/04,Female,615
Utah,49,2012,2012/04,Male,644
Utah,49,2012,2012/05,Female,626
Utah,49,2012,2012/05,Male,632
Utah,49,2012,2012/06,Female,606
Utah,49,2012,2012/06,Male,633
Utah,49,2012,2012/07,Female,627
Utah,49,2012,2012/07,Male,663
Utah,49,2012,2012/08,Female,631
Utah,49,2012,2012/08,Male,646
Utah,49,2012,2012/09,Female,618
Utah,49,2012,2012/09,Male,611
Utah,49,2012,2012/10,Female,662
Utah,49,2012,2012/10,Male,718
Utah,49,2012,2012/11,Female,598
Utah,49,2012,2012/11,Male,673
Utah,49,2012,2012/12,Female,694
Utah,49,2012,2012/12,Male,725
Utah,49,2013,2013/01,Female,798
Utah,49,2013,2013/01,Male,793
Utah,49,2013,2013/02,Female,666
Utah,49,2013,2013/02,Male,665
Utah,49,2013,2013/03,Female,727
Utah,49,2013,2013/03,Male,725
Utah,49,2013,2013/04,Female,652
Utah,49,2013,2013/04,Male,691
Utah,49,2013,2013/05,Female,661
Utah,49,2013,2013/05,Male,660
Utah,49,2013,2013/06,Female,666
Utah,49,2013,2013/06,Male,670
Utah,49,2013,2013/07,Female,640
Utah,49,2013,2013/07,Male,676
Utah,49,2013,2013/08,Female,651
Utah,49,2013,2013/08,Male,665
Utah,49,2013,2013/09,Female,587
Utah,49,2013,2013/09,Male,647
Utah,49,2013,2013/10,Female,674
Utah,49,2013,2013/10,Male,729
Utah,49,2013,2013/11,Female,614
Utah,49,2013,2013/11,Male,665
Utah,49,2013,2013/12,Female,665
Utah,49,2013,2013/12,Male,779
Utah,49,2014,2014/01,Female,799
Utah,49,2014,2014/01,Male,760
Utah,49,2014,2014/02,Female,645
Utah,49,2014,2014/02,Male,616
