year,period,periodName,value,state,state_code
2014,M05,May,713.46,South Carolina,45
2014,M06,June,725.22,South Carolina,45
2014,M07,July,714.14,South Carolina,45
2014,M08,August,718.3,South Carolina,45
2014,M09,September,724.85,South Carolina,45
2014,M10,October,722.7,South Carolina,45
2014,M11,November,745.01,South Carolina,45
2014,M12,December,740.09,South Carolina,45
2015,M01,January,744.31,South Carolina,45
2015,M02,February,739.06,South Carolina,45
2015,M03,March,754.73,South Carolina,45
2015,M04,April,734.21,South Carolina,45
2015,M05,May,729.74,South Carolina,45
2015,M06,June,730.45,South Carolina,45
2015,M07,July,737.72,South Carolina,45
2015,M08,August,749.41,South Carolina,45
2015,M09,September,737.45,South Carolina,45
2015,M10,October,744.94,South Carolina,45
2015,M11,November,758.64,South Carolina,45
2015,M12,December,749.78,South Carolina,45
2016,M01,January,752.33,South Carolina,45
2016,M02,February,749.58,South Carolina,45
2016,M03,March,767.08,South Carolina,45
2016,M04,April,758.78,South Carolina,45
2016,M05,May,761.08,South Carolina,45
2016,M06,June,763.62,South Carolina,45
2016,M07,July,754.39,South Carolina,45
2016,M08,August,755.08,South Carolina,45
2016,M09,September,765.06,South Carolina,45
2016,M10,October,770.53,South Carolina,45
2016,M11,November,775.91,South Carolina,45
2016,M12,December,774.87,South Carolina,45
2017,M01,January,794.3,South Carolina,45
2017,M02,February,782.26,South Carolina,45
2017,M03,March,797.99,South Carolina,45
2017,M04,April,791.16,South Carolina,45
2017,M05,May,776.42,South Carolina,45
2017,M06,June,783.16,South Carolina,45
2017,M07,July,795.88,South Carolina,45
2017,M08,August,789.26,South Carolina,45
2017,M09,September,786.08,South Carolina,45
2017,M10,October,805.97,South Carolina,45
2017,M11,November,800.88,South Carolina,45
2017,M12,December,805.39,South Carolina,45
2018,M01,January,812.26,South Carolina,45
2018,M02,February,825.21,South Carolina,45
2018,M03,March,827.94,South Carolina,45
2018,M04,April,839.65,South Carolina,45
2018,M05,May,816.91,South Carolina,45
2018,M06,June,816.41,South Carolina,45
2018,M07,July,827.83,South Carolina,45
2018,M08,August,817.19,South Carolina,45
2018,M09,September,825.44,South Carolina,45
2018,M10,October,833.18,South Carolina,45
2018,M11,November,848.42,South Carolina,45
2018,M12,December,853.3,South Carolina,45
2019,M01,January,843.21,South Carolina,45
2019,M02,February,852.6,South Carolina,45
2019,M03,March,845.64,South Carolina,45
2019,M04,April,845.28,South Carolina,45
2019,M05,May,838.36,South Carolina,45
2019,M06,June,852.23,South Carolina,45
2019,M07,July,843.83,South Carolina,45
2019,M08,August,850.02,South Carolina,45
2019,M09,September,869.85,South Carolina,45
2019,M10,October,852.72,South Carolina,45
2019,M11,November,861.56,South Carolina,45
2019,M12,December,864.78,South Carolina,45
2020,M01,January,863.43,South Carolina,45
2020,M02,February,873.28,South Carolina,45
2020,M03,March,862.65,South Carolina,45
2020,M04,April,870.13,South Carolina,45
2020,M05,May,882.54,South Carolina,45
2020,M06,June,867.5,South Carolina,45
2020,M07,July,889.88,South Carolina,45
2020,M08,August,906.66,South Carolina,45
2020,M09,September,895.56,South Carolina,45
2020,M10,October,929.16,South Carolina,45
2020,M11,November,920.61,South Carolina,45
2020,M12,December,908.14,South Carolina,45
2021,M01,January,928.16,South Carolina,45
2021,M02,February,945.99,South Carolina,45
2021,M03,March,923.3,South Carolina,45
2021,M04,April,921.15,South Carolina,45
2021,M05,May,920.89,South Carolina,45
2021,M06,June,907.47,South Carolina,45
2021,M07,July,916.9,South Carolina,45
2021,M08,August,924.95,South Carolina,45
2021,M09,September,913.61,South Carolina,45
2021,M10,October,944.61,South Carolina,45
2021,M11,November,940.84,South Carolina,45
2021,M12,December,941.18,South Carolina,45
2010,M01,January,623.5,South Dakota,46
2010,M02,February,627.83,South Dakota,46
2010,M03,March,617.05,South Dakota,46
2010,M04,April,627.65,South Dakota,46
2010,M05,May,622.26,South Dakota,46
2010,M06,June,616.76,South Dakota,46
2010,M07,July,636.27,South Dakota,46
2010,M08,August,628.34,South Dakota,46
2010,M09,September,632.24,South Dakota,46
2010,M10,October,633.76,South Dakota,46
2010,M11,November,640.57,South Dakota,46
2010,M12,December,631.88,South Dakota,46
2011,M01,January,650.88,South Dakota,46
2011,M02,February,645.02,South Dakota,46
2011,M03,March,646.93,South Dakota,46
2011,M04,April,649.3,South Dakota,46
2011,M05,May,646.54,South Dakota,46
2011,M06,June,636.31,South Dakota,46
2011,M07,July,636.48,South Dakota,46
2011,M08,August,635.29,South Dakota,46
2011,M09,September,641.52,South Dakota,46
2011,M10,October,658.22,South Dakota,46
2011,M11,November,654.84,South Dakota,46
2011,M12,December,657.41,South Dakota,46
2012,M01,January,668.85,South Dakota,46
2012,M02,February,661.88,South Dakota,46
2012,M03,March,659.49,South Dakota,46
2012,M04,April,675.74,South Dakota,46
2012,M05,May,666.74,South Dakota,46
2012,M06,June,679.47,South Dakota,46
2012,M07,July,684.44,South Dakota,46
2012,M08,August,673.38,South Dakota,46
2012,M09,September,692.94,South Dakota,46
2012,M10,October,679.54,South Dakota,46
2012,M11,November,669.19,South Dakota,46
2012,M12,December,681.03,South Dakota,46
2013,M01,January,657.66,South Dakota,46
2013,M02,February,664.78,South Dakota,46
2013,M03,March,660.28,South Dakota,46
2013,M04,April,660.35,South Dakota,46
2013,M05,May,670.91,South Dakota,46
2013,M06,June,688.7,South Dakota,46
2013,M07,July,671.59,South Dakota,46
2013,M08,August,685.15,South Dakota,46
2013,M09,September,702.12,South Dakota,46
2013,M10,October,672.18,South Dakota,46
2013,M11,November,683.35,South Dakota,46
2013,M12,December,697.74,South Dakota,46
2014,M01,January,674,South Dakota,46
2014,M02,February,694.49,South Dakota,46
2014,M03,March,695.46,South Dakota,46
2014,M04,April,687.8,South Dakota,46
2014,M05,May,695.52,South Dakota,46
2014,M06,June,697.44,South Dakota,46
2014,M07,July,684.22,South Dakota,46
2014,M08,August,689.92,South Dakota,46
2014,M09,September,691.52,South Dakota,46
2014,M10,October,701.44,South Dakota,46
2014,M11,November,706.92,South Dakota,46
2014,M12,December,699.38,South Dakota,46
2015,M01,January,701.49,South Dakota,46
2015,M02,February,715.81,South Dakota,46
2015,M03,March,709.92,South Dakota,46
2015,M04,April,706.76,South Dakota,46
2015,M05,May,707.36,South Dakota,46
2015,M06,June,708.62,South Dakota,46
2015,M07,July,709.32,South Dakota,46
2015,M08,August,721.41,South Dakota,46
2015,M09,September,715.36,South Dakota,46
2015,M10,October,727.01,South Dakota,46
2015,M11,November,730.31,South Dakota,46
2015,M12,December,716.57,South Dakota,46
2016,M01,January,717.02,South Dakota,46
2016,M02,February,707.41,South Dakota,46
2016,M03,March,711.65,South Dakota,46
2016,M04,April,725.8,South Dakota,46
2016,M05,May,734.16,South Dakota,46
2016,M06,June,719.68,South Dakota,46
2016,M07,July,727.56,South Dakota,46
2016,M08,August,720.53,South Dakota,46
2016,M09,September,736.56,South Dakota,46
2016,M10,October,750.03,South Dakota,46
2016,M11,November,738.48,South Dakota,46
2016,M12,December,726.55,South Dakota,46
2017,M01,January,745.78,South Dakota,46
2017,M02,February,737.37,South Dakota,46
2017,M03,March,733.93,South Dakota,46
2017,M04,April,749.19,South Dakota,46
2017,M05,May,742.22,South Dakota,46
2017,M06,June,733.04,South Dakota,46
2017,M07,July,743.28,South Dakota,46
2017,M08,August,729.94,South Dakota,46
2017,M09,September,739.87,South Dakota,46
2017,M10,October,752.08,South Dakota,46
2017,M11,November,733.8,South Dakota,46
2017,M12,December,734.82,South Dakota,46
2018,M01,January,734.05,South Dakota,46
2018,M02,February,736.81,South Dakota,46
2018,M03,March,731.94,South Dakota,46
2018,M04,April,751.58,South Dakota,46
2018,M05,May,753.87,South Dakota,46
2018,M06,June,760.27,South Dakota,46
2018,M07,July,783.29,South Dakota,46
2018,M08,August,763.2,South Dakota,46
2018,M09,September,791.2,South Dakota,46
2018,M10,October,764.86,South Dakota,46
2018,M11,November,770.11,South Dakota,46
2018,M12,December,799.3,South Dakota,46
2019,M01,January,773.42,South Dakota,46
2019,M02,February,771.06,South Dakota,46
2019,M03,March,755.34,South Dakota,46
2019,M04,April,763.29,South Dakota,46
2019,M05,May,778.6,South Dakota,46
2019,M06,June,791.65,South Dakota,46
2019,M07,July,772.4,South Dakota,46
2019,M08,August,793.95,South Dakota,46
2019,M09,September,818.03,South Dakota,46
2019,M10,October,801.05,South Dakota,46
2019,M11,November,810.56,South Dakota,46
2019,M12,December,828,South Dakota,46
2020,M01,January,804.72,South Dakota,46
2020,M02,February,824.9,South Dakota,46
2020,M03,March,825.93,South Dakota,46
2020,M04,April,841.32,South Dakota,46
2020,M05,May,848.39,South Dakota,46
2020,M06,June,840.42,South Dakota,46
2020,M07,July,838.7,South Dakota,46
2020,M08,August,867.3,South Dakota,46
2020,M09,September,841.4,South Dakota,46
2020,M10,October,851.06,South Dakota,46
2020,M11,November,858.62,South Dakota,46
2020,M12,December,850.07,South Dakota,46
2021,M01,January,854.11,South Dakota,46
2021,M02,February,852.61,South Dakota,46
2021,M03,March,849.39,South Dakota,46
2021,M04,April,870.21,South Dakota,46
2021,M05,May,898.54,South Dakota,46
2021,M06,June,872.16,South Dakota,46
2021,M07,July,883.68,South Dakota,46
2021,M08,August,907.58,South Dakota,46
2021,M09,September,899.3,South Dakota,46
2021,M10,October,901.26,South Dakota,46
2021,M11,November,909.54,South Dakota,46
2021,M12,December,903.16,South Dakota,46
2010,M01,January,684.25,Tennessee,47
2010,M02,February,692.65,Tennessee,47
2010,M03,March,694.85,Tennessee,47
2010,M04,April,702.9,Tennessee,47
2010,M05,May,708.65,Tennessee,47
2010,M06,June,701.13,Tennessee,47
2010,M07,July,706.1,Tennessee,47
2010,M08,August,714.49,Tennessee,47
2010,M09,September,706.65,Tennessee,47
2010,M10,October,712.45,Tennessee,47
2010,M11,November,710.69,Tennessee,47
2010,M12,December,709.45,Tennessee,47
2011,M01,January,708.29,Tennessee,47
2011,M02,February,708.18,Tennessee,47
2011,M03,March,709.28,Tennessee,47
2011,M04,April,708.58,Tennessee,47
2011,M05,May,713.2,Tennessee,47
2011,M06,June,703.18,Tennessee,47
2011,M07,July,706.56,Tennessee,47
2011,M08,August,708.12,Tennessee,47
2011,M09,September,708.4,Tennessee,47
2011,M10,October,729.09,Tennessee,47
2011,M11,November,705.95,Tennessee,47
2011,M12,December,711.74,Tennessee,47
2012,M01,January,721.95,Tennessee,47
2012,M02,February,714.29,Tennessee,47
2012,M03,March,700,Tennessee,47
2012,M04,April,716.98,Tennessee,47
2012,M05,May,700.48,Tennessee,47
2012,M06,June,706.23,Tennessee,47
2012,M07,July,714.14,Tennessee,47
2012,M08,August,707.87,Tennessee,47
2012,M09,September,725.67,Tennessee,47
2012,M10,October,704.7,Tennessee,47
2012,M11,November,715.43,Tennessee,47
2012,M12,December,723.39,Tennessee,47
2013,M01,January,699.55,Tennessee,47
2013,M02,February,715.26,Tennessee,47
2013,M03,March,718.43,Tennessee,47
2013,M04,April,711.74,Tennessee,47
2013,M05,May,705.76,Tennessee,47
2013,M06,June,724.46,Tennessee,47
2013,M07,July,712.8,Tennessee,47
2013,M08,August,709.77,Tennessee,47
2013,M09,September,726.5,Tennessee,47
2013,M10,October,716.24,Tennessee,47
2013,M11,November,724.36,Tennessee,47
2013,M12,December,740.06,Tennessee,47
2014,M01,January,722.45,Tennessee,47
2014,M02,February,733.95,Tennessee,47
2014,M03,March,740.48,Tennessee,47
2014,M04,April,731.1,Tennessee,47
2014,M05,May,732.83,Tennessee,47
2014,M06,June,742.56,Tennessee,47
2014,M07,July,727.94,Tennessee,47
2014,M08,August,734.2,Tennessee,47
2014,M09,September,727.97,Tennessee,47
2014,M10,October,722.43,Tennessee,47
2014,M11,November,744.4,Tennessee,47
2014,M12,December,723.3,Tennessee,47
2015,M01,January,720.03,Tennessee,47
2015,M02,February,728.01,Tennessee,47
2015,M03,March,732.51,Tennessee,47
2015,M04,April,724.85,Tennessee,47
2015,M05,May,724.11,Tennessee,47
2015,M06,June,728.95,Tennessee,47
2015,M07,July,732.51,Tennessee,47
2015,M08,August,747.5,Tennessee,47
2015,M09,September,732.9,Tennessee,47
2015,M10,October,739.9,Tennessee,47
2015,M11,November,751.18,Tennessee,47
2015,M12,December,750.09,Tennessee,47
2016,M01,January,750.09,Tennessee,47
2016,M02,February,743.75,Tennessee,47
2016,M03,March,751.18,Tennessee,47
2016,M04,April,753.31,Tennessee,47
2016,M05,May,770.77,Tennessee,47
2016,M06,June,760.77,Tennessee,47
2016,M07,July,767.16,Tennessee,47
2016,M08,August,765.38,Tennessee,47
2016,M09,September,773.49,Tennessee,47
2016,M10,October,790.46,Tennessee,47
2016,M11,November,778.87,Tennessee,47
2016,M12,December,798.15,Tennessee,47
2017,M01,January,804.56,Tennessee,47
2017,M02,February,793.31,Tennessee,47
2017,M03,March,784.01,Tennessee,47
2017,M04,April,800.17,Tennessee,47
2017,M05,May,789.07,Tennessee,47
2017,M06,June,791.39,Tennessee,47
2017,M07,July,803.49,Tennessee,47
2017,M08,August,790.24,Tennessee,47
2017,M09,September,802.72,Tennessee,47
2017,M10,October,801.81,Tennessee,47
2017,M11,November,803.43,Tennessee,47
2017,M12,December,812.6,Tennessee,47
2018,M01,January,785.06,Tennessee,47
2018,M02,February,805,Tennessee,47
2018,M03,March,806.43,Tennessee,47
2018,M04,April,828.41,Tennessee,47
2018,M05,May,813.85,Tennessee,47
2018,M06,June,825.74,Tennessee,47
2018,M07,July,835.21,Tennessee,47
2018,M08,August,829.07,Tennessee,47
2018,M09,September,857.16,Tennessee,47
2018,M10,October,834.96,Tennessee,47
2018,M11,November,838.73,Tennessee,47
2018,M12,December,858.67,Tennessee,47
2019,M01,January,833.46,Tennessee,47
2019,M02,February,848.02,Tennessee,47
2019,M03,March,841.7,Tennessee,47
2019,M04,April,841.63,Tennessee,47
2019,M05,May,843.39,Tennessee,47
2019,M06,June,865.64,Tennessee,47
2019,M07,July,846.26,Tennessee,47
2019,M08,August,854.26,Tennessee,47
2019,M09,September,871.49,Tennessee,47
2019,M10,October,853.63,Tennessee,47
2019,M11,November,858.88,Tennessee,47
2019,M12,December,877.18,Tennessee,47
2020,M01,January,859.95,Tennessee,47
2020,M02,February,874.37,Tennessee,47
2020,M03,March,861.68,Tennessee,47
2020,M04,April,861.37,Tennessee,47
2020,M05,May,866.38,Tennessee,47
2020,M06,June,868.74,Tennessee,47
2020,M07,July,874.72,Tennessee,47
2020,M08,August,903.21,Tennessee,47
2020,M09,September,881.65,Tennessee,47
2020,M10,October,890.31,Tennessee,47
2020,M11,November,916.17,Tennessee,47
2020,M12,December,910.93,Tennessee,47
2021,M01,January,916.26,Tennessee,47
2021,M02,February,905.66,Tennessee,47
2021,M03,March,918.56,Tennessee,47
2021,M04,April,928.91,Tennessee,47
2021,M05,May,944.74,Tennessee,47
2021,M06,June,933.66,Tennessee,47
2021,M07,July,940.55,Tennessee,47
2021,M08,August,955.66,Tennessee,47
2021,M09,September,948.16,Tennessee,47
2021,M10,October,960.84,Tennessee,47
2021,M11,November,961.91,Tennessee,47
2021,M12,December,973.54,Tennessee,47
2010,M01,January,747.98,Texas,48
2010,M02,February,749.35,Texas,48
2010,M03,March,760.77,Texas,48
2010,M04,April,764.69,Texas,48
2010,M05,May,778.6,Texas,48
2010,M06,June,760,Texas,48
2010,M07,July,768.57,Texas,48
2010,M08,August,788.55,Texas,48
2010,M09,September,765.05,Texas,48
2010,M10,October,773.98,Texas,48
2010,M11,November,773.28,Texas,48
2010,M12,December,776.05,Texas,48
2011,M01,January,807.76,Texas,48
2011,M02,February,794.2,Texas,48
2011,M03,March,801.53,Texas,48
2011,M04,April,802.27,Texas,48
2011,M05,May,814.74,Texas,48
2011,M06,June,800.03,Texas,48
2011,M07,July,801.54,Texas,48
2011,M08,August,802.26,Texas,48
2011,M09,September,805.2,Texas,48
2011,M10,October,831.03,Texas,48
2011,M11,November,819.55,Texas,48
2011,M12,December,815.49,Texas,48
2012,M01,January,834.03,Texas,48
2012,M02,February,795.19,Texas,48
2012,M03,March,791.28,Texas,48
2012,M04,April,810.99,Texas,48
2012,M05,May,784.33,Texas,48
2012,M06,June,790.23,Texas,48
2012,M07,July,811.79,Texas,48
2012,M08,August,796.42,Texas,48
2012,M09,September,823.22,Texas,48
2012,M10,October,807.31,Texas,48
2012,M11,November,810.94,Texas,48
2012,M12,December,841.06,Texas,48
2013,M01,January,807.76,Texas,48
2013,M02,February,824.46,Texas,48
2013,M03,March,823.44,Texas,48
2013,M04,April,823.55,Texas,48
2013,M05,May,821.02,Texas,48
2013,M06,June,843.97,Texas,48
2013,M07,July,822.83,Texas,48
2013,M08,August,827.37,Texas,48
2013,M09,September,850.08,Texas,48
2013,M10,October,832.83,Texas,48
2013,M11,November,837.67,Texas,48
2013,M12,December,855.71,Texas,48
2014,M01,January,845.46,Texas,48
2014,M02,February,872.16,Texas,48
2014,M03,March,873.42,Texas,48
2014,M04,April,857.04,Texas,48
2014,M05,May,858.66,Texas,48
2014,M06,June,879.33,Texas,48
2014,M07,July,861.59,Texas,48
2014,M08,August,869.06,Texas,48
2014,M09,September,868.5,Texas,48
2014,M10,October,874.33,Texas,48
2014,M11,November,895.56,Texas,48
2014,M12,December,880.75,Texas,48
2015,M01,January,879.4,Texas,48
2015,M02,February,903.81,Texas,48
2015,M03,March,890.34,Texas,48
2015,M04,April,874.8,Texas,48
2015,M05,May,869.22,Texas,48
2015,M06,June,872.18,Texas,48
2015,M07,July,871.09,Texas,48
2015,M08,August,899.88,Texas,48
2015,M09,September,864.78,Texas,48
2015,M10,October,877.1,Texas,48
2015,M11,November,898.63,Texas,48
2015,M12,December,876.6,Texas,48
2016,M01,January,881.4,Texas,48
2016,M02,February,875.67,Texas,48
2016,M03,March,865.91,Texas,48
2016,M04,April,869.71,Texas,48
2016,M05,May,893.05,Texas,48
2016,M06,June,875.52,Texas,48
2016,M07,July,875.96,Texas,48
2016,M08,August,874.24,Texas,48
2016,M09,September,879.96,Texas,48
2016,M10,October,911.46,Texas,48
2016,M11,November,882.52,Texas,48
2016,M12,December,889.63,Texas,48
2017,M01,January,913.32,Texas,48
2017,M02,February,891.37,Texas,48
2017,M03,March,894.98,Texas,48
2017,M04,April,917.2,Texas,48
2017,M05,May,901.78,Texas,48
2017,M06,June,898.94,Texas,48
2017,M07,July,930.75,Texas,48
2017,M08,August,906.12,Texas,48
2017,M09,September,919.83,Texas,48
2017,M10,October,942.43,Texas,48
2017,M11,November,921.6,Texas,48
2017,M12,December,921.91,Texas,48
2018,M01,January,911.2,Texas,48
2018,M02,February,922.63,Texas,48
2018,M03,March,922.68,Texas,48
2018,M04,April,946.48,Texas,48
2018,M05,May,920.52,Texas,48
2018,M06,June,926,Texas,48
2018,M07,July,954.57,Texas,48
2018,M08,August,935.77,Texas,48
2018,M09,September,954.41,Texas,48
2018,M10,October,942.29,Texas,48
2018,M11,November,949.97,Texas,48
2018,M12,December,977.41,Texas,48
2019,M01,January,942.61,Texas,48
2019,M02,February,949.07,Texas,48
2019,M03,March,939.24,Texas,48
2019,M04,April,943.73,Texas,48
2019,M05,May,933.66,Texas,48
2019,M06,June,956.77,Texas,48
2019,M07,July,933.12,Texas,48
2019,M08,August,937.16,Texas,48
2019,M09,September,957.68,Texas,48
2019,M10,October,941.3,Texas,48
2019,M11,November,943.91,Texas,48
2019,M12,December,973.57,Texas,48
2020,M01,January,947.85,Texas,48
2020,M02,February,975.23,Texas,48
2020,M03,March,973.06,Texas,48
2020,M04,April,963.14,Texas,48
2020,M05,May,960.69,Texas,48
2020,M06,June,953,Texas,48
2020,M07,July,961.04,Texas,48
2020,M08,August,994.06,Texas,48
2020,M09,September,955.86,Texas,48
2020,M10,October,976.87,Texas,48
2020,M11,November,1006.13,Texas,48
2020,M12,December,985.68,Texas,48
2021,M01,January,985.22,Texas,48
2021,M02,February,969.84,Texas,48
2021,M03,March,1005.51,Texas,48
2021,M04,April,1011.43,Texas,48
2021,M05,May,1041.35,Texas,48
2021,M06,June,1024.1,Texas,48
2021,M07,July,1030.29,Texas,48
2021,M08,August,1072.37,Texas,48
2021,M09,September,1041.84,Texas,48
2021,M10,October,1058.87,Texas,48
2021,M11,November,1066.16,Texas,48
2021,M12,December,1063.61,Texas,48
2010,M01,January,915.81,Utah,49
2010,M02,February,919.8,Utah,49
2010,M03,March,869.79,Utah,49
2010,M04,April,849.46,Utah,49
2010,M05,May,859.03,Utah,49
2010,M06,June,852.43,Utah,49
2010,M07,July,846.77,Utah,49
2010,M08,August,866.84,Utah,49
2010,M09,September,844.64,Utah,49
2010,M10,October,842.52,Utah,49
2010,M11,November,849.02,Utah,49
2010,M12,December,838.73,Utah,49
2011,M01,January,838.89,Utah,49
2011,M02,February,829.98,Utah,49
2011,M03,March,858.86,Utah,49
2011,M04,April,811.19,Utah,49
2011,M05,May,812.96,Utah,49
2011,M06,June,790.3,Utah,49
2011,M07,July,793.98,Utah,49
2011,M08,August,785.4,Utah,49
2011,M09,September,785.26,Utah,49
2011,M10,October,810.39,Utah,49
2011,M11,November,793.28,Utah,49
2011,M12,December,791.16,Utah,49
2012,M01,January,811.16,Utah,49
2012,M02,February,804.35,Utah,49
2012,M03,March,802.7,Utah,49
2012,M04,April,770.53,Utah,49
2012,M05,May,748.2,Utah,49
2012,M06,June,753.6,Utah,49
2012,M07,July,783.26,Utah,49
2012,M08,August,768.42,Utah,49
2012,M09,September,794.4,Utah,49
2012,M10,October,784.01,Utah,49
2012,M11,November,781.06,Utah,49
2012,M12,December,793.52,Utah,49
2013,M01,January,777.12,Utah,49
2013,M02,February,788.74,Utah,49
2013,M03,March,789.26,Utah,49
2013,M04,April,797.3,Utah,49
2013,M05,May,801.68,Utah,49
2013,M06,June,825.38,Utah,49
2013,M07,July,795.32,Utah,49
2013,M08,August,800.63,Utah,49
2013,M09,September,828.57,Utah,49
2013,M10,October,806.78,Utah,49
2013,M11,November,815.02,Utah,49
2013,M12,December,833.08,Utah,49
2014,M01,January,817.8,Utah,49
2014,M02,February,838.16,Utah,49
2014,M03,March,845.02,Utah,49
2014,M04,April,821.28,Utah,49
2014,M05,May,830.47,Utah,49
2014,M06,June,851.91,Utah,49
2014,M07,July,833.89,Utah,49
2014,M08,August,834.38,Utah,49
2014,M09,September,833.54,Utah,49
2014,M10,October,836.61,Utah,49
2014,M11,November,858.67,Utah,49
2014,M12,December,826.55,Utah,49
2015,M01,January,830.76,Utah,49
2015,M02,February,854.26,Utah,49
2015,M03,March,850.82,Utah,49
2015,M04,April,829.01,Utah,49
2015,M05,May,832.45,Utah,49
2015,M06,June,832.02,Utah,49
2015,M07,July,838.33,Utah,49
2015,M08,August,863.41,Utah,49
2015,M09,September,844.18,Utah,49
2015,M10,October,857.82,Utah,49
2015,M11,November,874.94,Utah,49
2015,M12,December,844.12,Utah,49
2016,M01,January,844.56,Utah,49
2016,M02,February,838.93,Utah,49
2016,M03,March,835.21,Utah,49
2016,M04,April,847.96,Utah,49
2016,M05,May,868.38,Utah,49
2016,M06,June,843.9,Utah,49
2016,M07,July,847.38,Utah,49
2016,M08,August,845.98,Utah,49
2016,M09,September,858.71,Utah,49
2016,M10,October,877.57,Utah,49
2016,M11,November,866.87,Utah,49
2016,M12,December,852.6,Utah,49
2017,M01,January,875.04,Utah,49
2017,M02,February,856.43,Utah,49
2017,M03,March,857.39,Utah,49
2017,M04,April,901.28,Utah,49
2017,M05,May,881.41,Utah,49
2017,M06,June,885.63,Utah,49
2017,M07,July,912.9,Utah,49
2017,M08,August,888.21,Utah,49
2017,M09,September,890.4,Utah,49
2017,M10,October,909.94,Utah,49
2017,M11,November,881.03,Utah,49
2017,M12,December,874.79,Utah,49
2018,M01,January,869.63,Utah,49
2018,M02,February,876.52,Utah,49
2018,M03,March,872.71,Utah,49
2018,M04,April,915.55,Utah,49
2018,M05,May,890.4,Utah,49
2018,M06,June,892.32,Utah,49
2018,M07,July,922.4,Utah,49
2018,M08,August,890.75,Utah,49
2018,M09,September,923.59,Utah,49
2018,M10,October,883.23,Utah,49
2018,M11,November,887,Utah,49
2018,M12,December,911.24,Utah,49
2019,M01,January,878.22,Utah,49
2019,M02,February,894.1,Utah,49
2019,M03,March,890.12,Utah,49
2019,M04,April,909.98,Utah,49
2019,M05,May,925.68,Utah,49
2019,M06,June,964.26,Utah,49
2019,M07,July,938.46,Utah,49
2019,M08,August,949.2,Utah,49
2019,M09,September,972.52,Utah,49
2019,M10,October,957.35,Utah,49
2019,M11,November,957.72,Utah,49
2019,M12,December,978.19,Utah,49
2020,M01,January,925.61,Utah,49
2020,M02,February,971.27,Utah,49
2020,M03,March,972.41,Utah,49
2020,M04,April,982.08,Utah,49
2020,M05,May,965.26,Utah,49
2020,M06,June,951.79,Utah,49
2020,M07,July,975.15,Utah,49
2020,M08,August,1011.23,Utah,49
2020,M09,September,975.13,Utah,49
2020,M10,October,975.6,Utah,49
2020,M11,November,1019.49,Utah,49
2020,M12,December,978.86,Utah,49
2021,M01,January,997.22,Utah,49
2021,M02,February,980.39,Utah,49
2021,M03,March,973.95,Utah,49
2021,M04,April,985.66,Utah,49
2021,M05,May,1026.06,Utah,49
2021,M06,June,996.22,Utah,49
2021,M07,July,1009.93,Utah,49
2021,M08,August,1027.97,Utah,49
2021,M09,September,1011.58,Utah,49
2021,M10,October,1023.4,Utah,49
2021,M11,November,1031.91,Utah,49
2021,M12,December,1031.92,Utah,49
2010,M01,January,771.84,Vermont,50
2010,M02,February,772.07,Vermont,50
2010,M03,March,764.61,Vermont,50
2010,M04,April,790.58,Vermont,50
2010,M05,May,807.22,Vermont,50
2010,M06,June,782.6,Vermont,50
2010,M07,July,794.32,Vermont,50
2010,M08,August,790.31,Vermont,50
2010,M09,September,791,Vermont,50
2010,M10,October,796.61,Vermont,50
2010,M11,November,779.62,Vermont,50
2010,M12,December,795.29,Vermont,50
2011,M01,January,794.64,Vermont,50
2011,M02,February,775.19,Vermont,50
2011,M03,March,773.56,Vermont,50
2011,M04,April,781.2,Vermont,50
2011,M05,May,790.55,Vermont,50
2011,M06,June,768.36,Vermont,50
2011,M07,July,771.89,Vermont,50
2011,M08,August,768.27,Vermont,50
2011,M09,September,777.33,Vermont,50
2011,M10,October,788.99,Vermont,50
2011,M11,November,778.08,Vermont,50
2011,M12,December,761.38,Vermont,50
2012,M01,January,771.54,Vermont,50
2012,M02,February,760.24,Vermont,50
2012,M03,March,762.6,Vermont,50
2012,M04,April,787.16,Vermont,50
2012,M05,May,768.02,Vermont,50
2012,M06,June,757.24,Vermont,50
2012,M07,July,762.32,Vermont,50
2012,M08,August,761.26,Vermont,50
2012,M09,September,774.49,Vermont,50
2012,M10,October,786.69,Vermont,50
2012,M11,November,762.52,Vermont,50
2012,M12,December,775.1,Vermont,50
2013,M01,January,754.64,Vermont,50
2013,M02,February,759.78,Vermont,50
2013,M03,March,760.12,Vermont,50
2013,M04,April,763.86,Vermont,50
2013,M05,May,774.75,Vermont,50
2013,M06,June,774.75,Vermont,50
2013,M07,July,768.27,Vermont,50
2013,M08,August,774.49,Vermont,50
2013,M09,September,785.81,Vermont,50
2013,M10,October,783.02,Vermont,50
2013,M11,November,769.78,Vermont,50
2013,M12,December,767.76,Vermont,50
2014,M01,January,761.64,Vermont,50
2014,M02,February,761.31,Vermont,50
2014,M03,March,760.32,Vermont,50
2014,M04,April,775.53,Vermont,50
2014,M05,May,771.06,Vermont,50
2014,M06,June,781.12,Vermont,50
2014,M07,July,772.33,Vermont,50
2014,M08,August,775.77,Vermont,50
2014,M09,September,789.57,Vermont,50
2014,M10,October,789.59,Vermont,50
2014,M11,November,789.6,Vermont,50
2014,M12,December,767.85,Vermont,50
2015,M01,January,775.45,Vermont,50
2015,M02,February,781.11,Vermont,50
2015,M03,March,788.04,Vermont,50
