State,State Code,Year,Month,Month Code,Births,Female Population,Fertility
California,6,2014,June,6,40497,8061479,5.023519877680013
California,6,2014,July,7,44619,8061479,5.534840443050214
California,6,2014,August,8,44821,8061479,5.559897879781117
California,6,2014,September,9,45004,8061479,5.582598428898717
California,6,2014,October,10,43881,8061479,5.443293966280877
California,6,2014,November,11,41081,8061479,5.09596316010995
California,6,2014,December,12,42314,8061479,5.248912761541647
California,6,2015,January,1,40959,8084612,5.066291369332258
California,6,2015,February,2,37306,8084612,4.614445319082722
California,6,2015,March,3,40926,8084612,5.062209540791815
California,6,2015,April,4,39162,8084612,4.844017251539097
California,6,2015,May,5,40375,8084612,4.994055373343829
California,6,2015,June,6,39877,8084612,4.932456869915341
California,6,2015,July,7,43116,8084612,5.333094525748422
California,6,2015,August,8,43727,8084612,5.408670199633575
California,6,2015,September,9,43569,8084612,5.389126899349035
California,6,2015,October,10,41997,8084612,5.194683430695251
California,6,2015,November,11,39734,8084612,4.914768946240092
California,6,2015,December,12,41000,8084612,5.071362732064322
California,6,2016,January,1,39350,8062336,4.880719434168956
California,6,2016,February,2,37794,8062336,4.687723260355312
California,6,2016,March,3,40874,8062336,5.069746534999285
California,6,2016,April,4,38624,8062336,4.790671090860019
California,6,2016,May,5,39564,8062336,4.907262609744868
California,6,2016,June,6,39774,8062336,4.933309651197866
California,6,2016,July,7,41059,8062336,5.09269273818407
California,6,2016,August,8,45033,8062336,5.585601989299379
California,6,2016,September,9,44222,8062336,5.485010795878515
California,6,2016,October,10,42247,8062336,5.2400445726896026
California,6,2016,November,11,39932,8062336,4.952906949052979
California,6,2016,December,12,40354,8062336,5.005249099020433
California,6,2017,January,1,39362,8104632,4.856728843456433
California,6,2017,February,2,36002,8104632,4.442151105688698
California,6,2017,March,3,39133,8104632,4.828473396447858
California,6,2017,April,4,36974,8104632,4.562082522685793
California,6,2017,May,5,39400,8104632,4.861417520252616
California,6,2017,June,6,38955,8104632,4.806510647244687
California,6,2017,July,7,40475,8104632,4.9940577190919955
California,6,2017,August,8,42231,8104632,5.210723941568229
California,6,2017,September,9,41475,8104632,5.117443950570489
California,6,2017,October,10,40410,8104632,4.986037614045894
California,6,2017,November,11,38814,8104632,4.789113188606219
California,6,2017,December,12,38427,8104632,4.741362717024042
California,6,2018,January,1,38186,8089001,4.72073127448
California,6,2018,February,2,34467,8089001,4.260971163188136
California,6,2018,March,3,37811,8089001,4.674372026904187
California,6,2018,April,4,35583,8089001,4.3989362839737565
California,6,2018,May,5,37390,8089001,4.622326044959075
California,6,2018,June,6,36700,8089001,4.537025029419579
California,6,2018,July,7,39606,8089001,4.8962782919670795
California,6,2018,August,8,41105,8089001,5.08159165761013
California,6,2018,September,9,39081,8089001,4.831375345360941
California,6,2018,October,10,39295,8089001,4.857831022644206
California,6,2018,November,11,38107,8089001,4.71096492632403
California,6,2018,December,12,37589,8089001,4.646927352339306
California,6,2019,January,1,37372,8065265,4.633697714830201
California,6,2019,February,2,33928,8065265,4.2066813675682075
California,6,2019,March,3,37129,8065265,4.603568512627917
California,6,2019,April,4,35041,8065265,4.344680552963852
California,6,2019,May,5,37358,8065265,4.631961876020193
California,6,2019,June,6,35628,8065265,4.417461794497763
California,6,2019,July,7,39249,8065265,4.866424103857716
California,6,2019,August,8,40243,8065265,4.989668659368291
California,6,2019,September,9,38677,8065265,4.795502689620242
California,6,2019,October,10,39311,8065265,4.874111390016323
California,6,2019,November,11,36029,8065265,4.467181177555852
California,6,2019,December,12,36514,8065265,4.52731559347399
California,6,2020,January,1,35954,8018571,4.483841322849171
California,6,2020,February,2,33196,8018571,4.139889763400486
California,6,2020,March,3,34920,8018571,4.354890665680955
California,6,2020,April,4,33748,8018571,4.208729959490288
California,6,2020,May,5,34908,8018571,4.353394139679002
California,6,2020,June,6,34437,8018571,4.294655494102378
California,6,2020,July,7,37190,8018571,4.6379835010502495
California,6,2020,August,8,37185,8018571,4.637359948549436
California,6,2020,September,9,36387,8018571,4.537840969419613
California,6,2020,October,10,35932,8018571,4.481097691845592
California,6,2020,November,11,33342,8018571,4.158097496424238
California,6,2020,December,12,33060,8018571,4.122929135378361
California,6,2021,January,1,31976,8018571,3.9877429532020106
California,6,2021,February,2,30080,8018571,3.75129184489356
California,6,2021,March,3,34622,8018571,4.317726936632475
California,6,2021,April,4,33463,8018571,4.173187466943923
California,6,2021,May,5,34338,8018571,4.282309154586272
California,6,2021,June,6,34900,8018571,4.3523964556777015
California,6,2021,July,7,36411,8018571,4.540834021423518
California,6,2021,August,8,38282,8018571,4.774167367227902
California,6,2021,September,9,37372,8018571,4.660680812079858
California,6,2021,October,10,36891,8018571,4.6006950615016065
California,6,2021,November,11,34213,8018571,4.266720342065937
California,6,2021,December,12,NA,8018571,NA
Colorado,8,2010,January,1,5263,1025085,5.134208382719482
Colorado,8,2010,February,2,4969,1025085,4.847402898296239
Colorado,8,2010,March,3,5685,1025085,5.54588156104128
Colorado,8,2010,April,4,5545,1025085,5.409307520839735
Colorado,8,2010,May,5,5627,1025085,5.4893008872434965
Colorado,8,2010,June,6,5618,1025085,5.480521127516255
Colorado,8,2010,July,7,5772,1025085,5.630752571737953
Colorado,8,2010,August,8,5853,1025085,5.7097704092831325
Colorado,8,2010,September,9,5857,1025085,5.713672524717462
Colorado,8,2010,October,10,5523,1025085,5.387845885950921
Colorado,8,2010,November,11,5321,1025085,5.190789056517264
Colorado,8,2010,December,12,5322,1025085,5.1917645853758465
Colorado,8,2011,January,1,5075,1038317,4.887717334879425
Colorado,8,2011,February,2,4774,1038317,4.597825134327956
Colorado,8,2011,March,3,5626,1038317,5.41838378838062
Colorado,8,2011,April,4,5490,1038317,5.287402594775969
Colorado,8,2011,May,5,5619,1038317,5.411642109298027
Colorado,8,2011,June,6,5704,1038317,5.493505355300934
Colorado,8,2011,July,7,5758,1038317,5.545512593938075
Colorado,8,2011,August,8,5781,1038317,5.56766382520945
Colorado,8,2011,September,9,5564,1038317,5.358671773649088
Colorado,8,2011,October,10,5248,1038317,5.054333117920635
Colorado,8,2011,November,11,5147,1038317,4.957060319728946
Colorado,8,2011,December,12,5269,1038317,5.074558155168412
Colorado,8,2012,January,1,5226,1050616,4.974224645350918
Colorado,8,2012,February,2,4993,1050616,4.752449991243233
Colorado,8,2012,March,3,5385,1050616,5.125564430772043
Colorado,8,2012,April,4,5307,1050616,5.051322271886208
Colorado,8,2012,May,5,5555,1050616,5.287374264241169
Colorado,8,2012,June,6,5508,1050616,5.242638604399705
Colorado,8,2012,July,7,5644,1050616,5.372086471175006
Colorado,8,2012,August,8,6029,1050616,5.738538152855087
Colorado,8,2012,September,9,5584,1050616,5.314977118185903
Colorado,8,2012,October,10,5594,1050616,5.324495343684086
Colorado,8,2012,November,11,5240,1050616,4.987550161048375
Colorado,8,2012,December,12,5122,1050616,4.875235100169805
Colorado,8,2013,January,1,5080,1065777,4.766475538503833
Colorado,8,2013,February,2,4817,1065777,4.519707218301765
Colorado,8,2013,March,3,5338,1065777,5.008552445774304
Colorado,8,2013,April,4,5168,1065777,4.849044406099963
Colorado,8,2013,May,5,5583,1065777,5.238431679422618
Colorado,8,2013,June,6,5535,1065777,5.1933941152792755
Colorado,8,2013,July,7,5909,1065777,5.544311802562825
Colorado,8,2013,August,8,5767,1065777,5.411075675305434
Colorado,8,2013,September,9,5689,1065777,5.337889633572502
Colorado,8,2013,October,10,5565,1065777,5.221542592868865
Colorado,8,2013,November,11,5154,1065777,4.8359084498914875
Colorado,8,2013,December,12,5402,1065777,5.068602531298762
Colorado,8,2014,January,1,5284,1084623,4.8717388438194655
Colorado,8,2014,February,2,4930,1084623,4.545358156705141
Colorado,8,2014,March,3,5498,1084623,5.069042423035469
Colorado,8,2014,April,4,5470,1084623,5.043227001455805
Colorado,8,2014,May,5,5613,1084623,5.175070047380518
Colorado,8,2014,June,6,5441,1084623,5.01648960053401
Colorado,8,2014,July,7,5940,1084623,5.47655729225731
Colorado,8,2014,August,8,5889,1084623,5.429536345808636
Colorado,8,2014,September,9,5668,1084623,5.2257789111977155
Colorado,8,2014,October,10,5549,1084623,5.116063369484143
Colorado,8,2014,November,11,5116,1084623,4.716846314341481
Colorado,8,2014,December,12,5432,1084623,5.008191786454833
Colorado,8,2015,January,1,5303,1106534,4.792441985515131
Colorado,8,2015,February,2,4866,1106534,4.397515123800986
Colorado,8,2015,March,3,5685,1106534,5.1376640934666264
Colorado,8,2015,April,4,5682,1106534,5.134952925079573
Colorado,8,2015,May,5,5478,1106534,4.950593474759926
Colorado,8,2015,June,6,5743,1106534,5.19008001561633
Colorado,8,2015,July,7,5929,1106534,5.358172455613655
Colorado,8,2015,August,8,5884,1106534,5.317504929807851
Colorado,8,2015,September,9,5645,1106534,5.101515181639245
Colorado,8,2015,October,10,5614,1106534,5.0734997749730235
Colorado,8,2015,November,11,5143,1106534,4.647846338205604
Colorado,8,2015,December,12,5609,1106534,5.068981160994601
Colorado,8,2016,January,1,5336,1123134,4.750991422216761
Colorado,8,2016,February,2,4979,1123134,4.43313086417115
Colorado,8,2016,March,3,5559,1123134,4.949542975281667
Colorado,8,2016,April,4,5464,1123134,4.864958232944599
Colorado,8,2016,May,5,5678,1123134,5.055496494630204
Colorado,8,2016,June,6,5744,1123134,5.114260631411746
Colorado,8,2016,July,7,5813,1123134,5.175695865319722
Colorado,8,2016,August,8,6047,1123134,5.384041441181551
Colorado,8,2016,September,9,5878,1123134,5.233569636392452
Colorado,8,2016,October,10,5524,1123134,4.918380175473274
Colorado,8,2016,November,11,5336,1123134,4.750991422216761
Colorado,8,2016,December,12,5255,1123134,4.678871799803051
Colorado,8,2017,January,1,4990,1137745,4.385868538204958
Colorado,8,2017,February,2,4623,1137745,4.06330065172776
Colorado,8,2017,March,3,5464,1137745,4.80248210275589
Colorado,8,2017,April,4,5159,1137745,4.53440797366721
Colorado,8,2017,May,5,5526,1137745,4.856975860144408
Colorado,8,2017,June,6,5705,1137745,5.014304611314486
Colorado,8,2017,July,7,5596,1137745,4.918501070099188
Colorado,8,2017,August,8,5812,1137745,5.10835028938822
Colorado,8,2017,September,9,5609,1137745,4.9299271805193605
Colorado,8,2017,October,10,5506,1137745,4.839397228728758
Colorado,8,2017,November,11,5099,1137745,4.481672079420257
Colorado,8,2017,December,12,5293,1137745,4.652184804152073
Colorado,8,2018,January,1,5196,1161860,4.472139500456165
Colorado,8,2018,February,2,4783,1161860,4.116674986659322
Colorado,8,2018,March,3,5279,1161860,4.54357667877369
Colorado,8,2018,April,4,5053,1161860,4.349060988415127
Colorado,8,2018,May,5,5443,1161860,4.684729657617957
Colorado,8,2018,June,6,5118,1161860,4.4050057666155995
Colorado,8,2018,July,7,5513,1161860,4.744977880295388
Colorado,8,2018,August,8,5673,1161860,4.882688103558088
Colorado,8,2018,September,9,5439,1161860,4.68128690203639
Colorado,8,2018,October,10,5305,1161860,4.565954590053879
Colorado,8,2018,November,11,5058,1161860,4.353364432892087
Colorado,8,2018,December,12,5025,1161860,4.324961699344155
Colorado,8,2019,January,1,5104,1179141,4.328574784525345
Colorado,8,2019,February,2,4665,1179141,3.9562698608563354
Colorado,8,2019,March,3,5126,1179141,4.347232434458644
Colorado,8,2019,April,4,5057,1179141,4.288715259667843
Colorado,8,2019,May,5,5402,1179141,4.5813011336218485
Colorado,8,2019,June,6,5236,1179141,4.440520684125138
Colorado,8,2019,July,7,5592,1179141,4.742435383045794
Colorado,8,2019,August,8,5796,1179141,4.915442682427292
Colorado,8,2019,September,9,5468,1179141,4.637274083421745
Colorado,8,2019,October,10,5483,1179141,4.649995208376267
Colorado,8,2019,November,11,4952,1179141,4.199667384986189
Colorado,8,2019,December,12,4988,1179141,4.230198084877042
Colorado,8,2020,January,1,4984,1194728,4.17166082991275
Colorado,8,2020,February,2,4711,1194728,3.9431569361394394
Colorado,8,2020,March,3,5283,1194728,4.421926999283519
Colorado,8,2020,April,4,5104,1194728,4.272102101901019
Colorado,8,2020,May,5,5268,1194728,4.409371840284986
Colorado,8,2020,June,6,5174,1194728,4.330692843894175
Colorado,8,2020,July,7,5506,1194728,4.6085803630617175
Colorado,8,2020,August,8,5408,1194728,4.5265533242712985
Colorado,8,2020,September,9,5249,1194728,4.3934686388868425
Colorado,8,2020,October,10,5234,1194728,4.380913479888309
Colorado,8,2020,November,11,4775,1194728,3.9967256145331826
Colorado,8,2020,December,12,4798,1194728,4.015976858330934
Connecticut,9,2010,January,1,2978,691265,4.308043948413416
Connecticut,9,2010,February,2,2783,691265,4.0259524205623025
Connecticut,9,2010,March,3,3223,691265,4.6624666372519945
