State,State Code,Year,Month Code,Deaths_Female,Deaths_Male,Pop_Female,Pop_Male,mor_female,mor_male
Pennsylvania,42,2015,2015/12,5601,5547,6538129,6264374,85.66670984925504,88.54835295593782
Pennsylvania,42,2016,2016/01,6196,5947,6523033,6261194,94.98648864722898,94.98188364711268
Pennsylvania,42,2016,2016/02,5777,5367,6523033,6261194,88.56309633877369,85.71847478292479
Pennsylvania,42,2016,2016/03,6053,5802,6523033,6261194,92.79425690472515,92.6660314310657
Pennsylvania,42,2016,2016/04,5608,5465,6523033,6261194,85.97227700672371,87.28367145308067
Pennsylvania,42,2016,2016/05,5177,5403,6523033,6261194,79.36492119540097,86.29344498828817
Pennsylvania,42,2016,2016/06,5065,5098,6523033,6261194,77.64792850197139,81.42216963729282
Pennsylvania,42,2016,2016/07,5144,5318,6523033,6261194,78.85902156251548,84.93587644784685
Pennsylvania,42,2016,2016/08,5286,5308,6523033,6261194,81.03592301311369,84.77616250191258
Pennsylvania,42,2016,2016/09,5238,5081,6523033,6261194,80.30006900164386,81.15065592920456
Pennsylvania,42,2016,2016/10,5594,5625,6523033,6261194,85.75765292004502,89.83909458802906
Pennsylvania,42,2016,2016/11,5650,5616,6523033,6261194,86.6161492667598,89.6953520366882
Pennsylvania,42,2016,2016/12,6130,6092,6523033,6261194,93.97468938145798,97.29773586315964
Pennsylvania,42,2017,2017/01,6585,6359,6534208,6271329,100.77732450512748,101.39796524787648
Pennsylvania,42,2017,2017/02,5960,5587,6534208,6271329,91.2122785194472,89.087974813632
Pennsylvania,42,2017,2017/03,6325,6094,6534208,6271329,96.79826537508448,97.17238562990397
Pennsylvania,42,2017,2017/04,5604,5620,6534208,6271329,85.7640283260037,89.61417906794557
Pennsylvania,42,2017,2017/05,5515,5498,6534208,6271329,84.40196577764283,87.6688178853318
Pennsylvania,42,2017,2017/06,5247,5324,6534208,6271329,80.30047405898313,84.89428636258758
Pennsylvania,42,2017,2017/07,5325,5143,6534208,6271329,81.49419179799602,82.00813575559502
Pennsylvania,42,2017,2017/08,5265,5355,6534208,6271329,80.57594738337072,85.38859944997304
Pennsylvania,42,2017,2017/09,5220,5248,6534208,6271329,79.88726407240173,83.68242201931999
Pennsylvania,42,2017,2017/10,5594,5465,6534208,6271329,85.61098759023282,87.14261363101824
Pennsylvania,42,2017,2017/11,5406,5611,6534208,6271329,82.73382175774019,89.47066881676913
Pennsylvania,42,2017,2017/12,6232,6074,6534208,6271329,95.37498653241525,96.85347396062302
Pennsylvania,42,2018,2018/01,6892,6477,6532400,6274660,105.5048680423734,103.22471655834738
Pennsylvania,42,2018,2018/02,5830,5606,6532400,6274660,89.24744351233849,89.34348634029573
Pennsylvania,42,2018,2018/03,6040,5893,6532400,6274660,92.46218847590472,93.91743935129553
Pennsylvania,42,2018,2018/04,5721,5612,6532400,6274660,87.57883779315412,89.43910905132708
Pennsylvania,42,2018,2018/05,5374,5389,6532400,6274660,82.2668544485947,85.88513162466174
Pennsylvania,42,2018,2018/06,5155,5312,6532400,6274660,78.91433470087564,84.65797349975935
Pennsylvania,42,2018,2018/07,5174,5332,6532400,6274660,79.20519257853162,84.97671586986387
Pennsylvania,42,2018,2018/08,5071,5406,6532400,6274660,77.62843671544914,86.15606263925058
Pennsylvania,42,2018,2018/09,5113,5152,6532400,6274660,78.27138570816238,82.10803453892322
Pennsylvania,42,2018,2018/10,5582,5808,6532400,6274660,85.45098279346028,92.56278427835133
Pennsylvania,42,2018,2018/11,5503,5460,6532400,6274660,84.24162635478538,87.01666703853276
Pennsylvania,42,2018,2018/12,5914,5886,6532400,6274660,90.533341497765,93.80587952175895
Pennsylvania,42,2019,2019/01,6248,6063,6527628,6274361,95.71623873174146,96.63135417295881
Pennsylvania,42,2019,2019/02,5550,5424,6527628,6274361,85.02322742656291,86.44705014582361
Pennsylvania,42,2019,2019/03,6123,5994,6527628,6274361,93.80130117708913,95.53164059256393
Pennsylvania,42,2019,2019/04,5595,5466,6527628,6274361,85.71260494623775,87.11644102084658
Pennsylvania,42,2019,2019/05,5426,5515,6527628,6274361,83.12360937234781,87.89739704170671
Pennsylvania,42,2019,2019/06,5238,5227,6527628,6274361,80.24354329015073,83.30728818440635
Pennsylvania,42,2019,2019/07,5224,5340,6527628,6274361,80.02907028402967,85.10826839577767
Pennsylvania,42,2019,2019/08,5333,5314,6527628,6274361,81.69889583168649,84.6938835683825
Pennsylvania,42,2019,2019/09,5158,5175,6527628,6274361,79.01798325517325,82.47851852961601
Pennsylvania,42,2019,2019/10,5480,5665,6527628,6274361,83.95086239595761,90.28807873821732
Pennsylvania,42,2019,2019/11,5567,5700,6527628,6274361,85.28365893399562,90.84590446740313
Pennsylvania,42,2019,2019/12,6017,6141,6527628,6274361,92.17743413074398,97.87450865514433
Pennsylvania,42,2020,2020/01,6215,6179,6516212,6267042,95.37749846076217,98.59515860911735
Pennsylvania,42,2020,2020/02,5621,5757,6516212,6267042,86.26177294415835,91.86151935793633
Pennsylvania,42,2020,2020/03,6090,5950,6516212,6267042,93.45920605406945,94.94112214342907
Pennsylvania,42,2020,2020/04,7770,7595,6516212,6267042,119.24105600001964,121.18955003014182
Pennsylvania,42,2020,2020/05,6899,6878,6516212,6267042,105.87439451018476,109.7487458995807
Pennsylvania,42,2020,2020/06,5447,5650,6516212,6267042,83.59150991404208,90.15417480846627
Pennsylvania,42,2020,2020/07,5702,5754,6516212,6267042,87.50482642369523,91.8136498845867
Pennsylvania,42,2020,2020/08,5698,5756,6516212,6267042,87.44344106668107,91.84556286681979
Pennsylvania,42,2020,2020/09,5591,5712,6516212,6267042,85.8013827665521,91.14347725769191
Pennsylvania,42,2020,2020/10,5938,6066,6516212,6267042,91.1265624875311,96.79207511294803
Pennsylvania,42,2020,2020/11,6946,7160,6516212,6267042,106.59567245510121,114.24847639444573
Pennsylvania,42,2020,2020/12,9317,9855,6516212,6267042,142.98184282524878,157.2512199535283
Rhode Island,44,2010,2010/01,448,427,544167,508400,82.32766779315908,83.98898505114083
Rhode Island,44,2010,2010/02,406,342,544167,508400,74.60944893755043,67.26986624704956
Rhode Island,44,2010,2010/03,423,407,544167,508400,77.73348990291584,80.05507474429584
Rhode Island,44,2010,2010/04,408,362,544167,508400,74.97698316876988,71.20377655389457
Rhode Island,44,2010,2010/05,426,384,544167,508400,78.28479124974503,75.53107789142408
Rhode Island,44,2010,2010/06,418,347,544167,508400,76.81465432486718,68.25334382376082
Rhode Island,44,2010,2010/07,386,388,544167,508400,70.93410662535582,76.31785995279307
Rhode Island,44,2010,2010/08,392,332,544167,508400,72.0367093190142,65.30291109362706
Rhode Island,44,2010,2010/09,389,359,544167,508400,71.48540797218502,70.61369000786782
Rhode Island,44,2010,2010/10,426,379,544167,508400,78.28479124974503,74.54760031471282
Rhode Island,44,2010,2010/11,441,387,544167,508400,81.04129798389097,76.12116443745083
Rhode Island,44,2010,2010/12,453,449,544167,508400,83.24650337120774,88.31628638867033
Rhode Island,44,2011,2011/01,481,455,543055,508247,88.57298063732034,89.52340102351809
Rhode Island,44,2011,2011/02,429,407,543055,508247,78.99752327112355,80.07917410235575
Rhode Island,44,2011,2011/03,512,407,543055,508247,94.28142637486074,80.07917410235575
Rhode Island,44,2011,2011/04,428,365,543055,508247,78.81337986023514,71.81547554633869
Rhode Island,44,2011,2011/05,433,369,543055,508247,79.73409691467715,72.60249445643555
Rhode Island,44,2011,2011/06,382,324,543055,508247,70.34278295936876,63.74853171784585
Rhode Island,44,2011,2011/07,380,404,543055,508247,69.97449613759196,79.4889099197831
Rhode Island,44,2011,2011/08,373,356,543055,508247,68.68549226137316,70.04468299862074
Rhode Island,44,2011,2011/09,363,383,543055,508247,66.84405815248915,75.35706064177457
Rhode Island,44,2011,2011/10,402,343,543055,508247,74.02565117713675,67.48687154080595
Rhode Island,44,2011,2011/11,396,347,543055,508247,72.92079071180636,68.27389045090281
Rhode Island,44,2011,2011/12,459,383,543055,508247,84.52182559777555,75.35706064177457
Rhode Island,44,2012,2012/01,444,418,542016,508276,81.91640099185264,82.23878365297594
Rhode Island,44,2012,2012/02,445,371,542016,508276,82.10089739048294,72.9918390795552
Rhode Island,44,2012,2012/03,397,362,542016,508276,73.2450702562286,71.22114756549591
Rhode Island,44,2012,2012/04,415,373,542016,508276,76.56600543157397,73.38532608267948
Rhode Island,44,2012,2012/05,403,378,542016,508276,74.3520486480104,74.36904359049021
Rhode Island,44,2012,2012/06,349,386,542016,508276,64.38924312197426,75.94299160298735
Rhode Island,44,2012,2012/07,392,370,542016,508276,72.32258826307711,72.79509557799305
Rhode Island,44,2012,2012/08,372,353,542016,508276,68.63266029047114,69.45045605143662
Rhode Island,44,2012,2012/09,414,323,542016,508276,76.38150903294368,63.54815100457232
Rhode Island,44,2012,2012/10,411,347,542016,508276,75.82801983705278,68.26999504206375
Rhode Island,44,2012,2012/11,385,408,542016,508276,71.03111347266501,80.2713486373545
Rhode Island,44,2012,2012/12,437,401,542016,508276,80.62492620144054,78.8941441264195
Rhode Island,44,2013,2013/01,521,465,542084,509427,96.11056589015725,91.27902525778964
Rhode Island,44,2013,2013/02,412,382,542084,509427,76.002981087801885,74.98620999672181
Rhode Island,44,2013,2013/03,475,417,542084,509427,87.62479615705315,81.85667426343716
Rhode Island,44,2013,2013/04,428,411,542084,509427,78.95455316888157,80.6788803891431
Rhode Island,44,2013,2013/05,408,377,542084,509427,75.26508806753196,74.00471510147676
Rhode Island,44,2013,2013/06,366,383,542084,509427,67.51721135469779,75.18250897577082
Rhode Island,44,2013,2013/07,400,391,542084,509427,73.78930202699213,76.75290080816289
Rhode Island,44,2013,2013/08,385,348,542084,509427,71.02220320097992,68.31204470905547
Rhode Island,44,2013,2013/09,405,346,542084,509427,74.71166830232953,67.91944675095745
Rhode Island,44,2013,2013/10,424,366,542084,509427,78.21666014861165,71.84542633193765
Rhode Island,44,2013,2013/11,423,396,542084,509427,78.03218689354418,77.73439570340794
Rhode Island,44,2013,2013/12,446,417,542084,509427,82.27507176009622,81.85667426343716
Rhode Island,44,2014,2014/01,429,407,543810,511363,78.88784685827771,79.59121015795041
Rhode Island,44,2014,2014/02,398,396,543810,511363,73.1873264559313,77.4400963698977
Rhode Island,44,2014,2014/03,470,408,543810,511363,86.42724480976811,79.7867659568643
Rhode Island,44,2014,2014/04,473,399,543810,511363,86.97890807451132,78.02676376663935
Rhode Island,44,2014,2014/05,470,382,543810,511363,86.42724480976811,74.70231518510334
Rhode Island,44,2014,2014/06,407,333,543810,511363,74.8423162501609,65.12008103832306
Rhode Island,44,2014,2014/07,416,357,543810,511363,76.4973060443905,69.81342021225626
Rhode Island,44,2014,2014/08,401,370,543810,511363,73.7389897206745,72.35564559813675
Rhode Island,44,2014,2014/09,373,341,543810,511363,68.5901325830713,66.68452742963413
Rhode Island,44,2014,2014/10,428,387,543810,511363,78.7039591033633,75.68009417967275
Rhode Island,44,2014,2014/11,386,389,543810,511363,70.9806733969585,76.07120577750052
Rhode Island,44,2014,2014/12,495,455,543810,511363,91.02443868262813,88.97788850581681
Rhode Island,44,2015,2015/01,526,464,544349,511949,96.6291845856243,90.6340279988827
Rhode Island,44,2015,2015/02,476,414,544349,511949,87.44390087976647,80.86743015417551
Rhode Island,44,2015,2015/03,520,416,544349,511949,95.52695054092136,81.2580940679638
Rhode Island,44,2015,2015/04,478,372,544349,511949,87.81131222800079,72.66348796462148
Rhode Island,44,2015,2015/05,404,438,544349,511949,74.2170923433312,85.55539711963496
Rhode Island,44,2015,2015/06,402,378,544349,511949,73.84968099509689,73.83547970598634
Rhode Island,44,2015,2015/07,424,406,544349,511949,77.89120582567433,79.30477449902236
Rhode Island,44,2015,2015/08,358,418,544349,511949,65.76663133394202,81.64875798175208
Rhode Island,44,2015,2015/09,423,361,544349,511949,77.70750015155718,70.51483643878589
Rhode Island,44,2015,2015/10,460,409,544349,511949,84.50461009389197,79.8907703697048
Rhode Island,44,2015,2015/11,401,388,544349,511949,73.66597532097974,75.78879927492778
Rhode Island,44,2015,2015/12,393,434,544349,511949,72.19632992804249,84.77406929205839
Rhode Island,44,2016,2016/01,453,423,543345,513081,83.37244292300473,82.4431230156642
Rhode Island,44,2016,2016/02,456,401,543345,513081,83.92457830660078,78.15530101484951
Rhode Island,44,2016,2016/03,450,405,543345,513081,82.82030753940866,78.93490501499763
Rhode Island,44,2016,2016/04,436,387,543345,513081,80.24367574929373,75.42668701433107
Rhode Island,44,2016,2016/05,409,392,543345,513081,75.27445729692921,76.40119201451623
Rhode Island,44,2016,2016/06,368,361,543345,513081,67.72860705444975,70.35926101336825
Rhode Island,44,2016,2016/07,393,356,543345,513081,72.32973525108356,69.38475601318311
Rhode Island,44,2016,2016/08,400,377,543345,513081,73.61805114614103,73.47767701396076
Rhode Island,44,2016,2016/09,400,338,543345,513081,73.61805114614103,65.87653801251655
Rhode Island,44,2016,2016/10,456,399,543345,513081,83.92457830660078,77.76549901477544
Rhode Island,44,2016,2016/11,397,388,543345,513081,73.06591576254498,75.6215880143681
Rhode Island,44,2016,2016/12,469,421,543345,513081,86.31716496885036,82.05332101559013
Rhode Island,44,2017,2017/01,499,424,544648,514991,91.61880700929775,82.33153589091849
Rhode Island,44,2017,2017/02,471,429,544648,514991,86.47787194665179,83.30242664434913
Rhode Island,44,2017,2017/03,496,431,544648,514991,91.06799253829996,83.69078294572138
Rhode Island,44,2017,2017/04,432,431,544648,514991,79.31728382368061,83.69078294572138
Rhode Island,44,2017,2017/05,456,380,544648,514991,83.72379959166287,73.78769726072883
Rhode Island,44,2017,2017/06,377,424,544648,514991,69.21901852205461,82.33153589091849
Rhode Island,44,2017,2017/07,380,389,544648,514991,69.76983299305239,75.53530061690398
Rhode Island,44,2017,2017/08,396,356,544648,514991,72.70751017170723,69.12742164426174
Rhode Island,44,2017,2017/09,420,372,544648,514991,77.11402593968948,72.2342720552398
Rhode Island,44,2017,2017/10,381,407,544648,514991,69.95343781671832,79.03050732925429
Rhode Island,44,2017,2017/11,422,400,544648,514991,77.48123558702135,77.6712602744514
Rhode Island,44,2017,2017/12,510,474,544648,514991,93.63846006962295,92.04044342522491
Rhode Island,44,2018,2018/01,524,454,542983,514332,96.50394211236816,88.26983349276342
Rhode Island,44,2018,2018/02,448,365,542983,514332,82.5071871495056,70.96583529704549
Rhode Island,44,2018,2018/03,414,407,542983,514332,76.2454809819092,79.1317670298562
Rhode Island,44,2018,2018/04,429,472,542983,514332,79.00799840878996,91.76951852111088
Rhode Island,44,2018,2018/05,422,443,542983,514332,77.71882360957893,86.13113708655109
Rhode Island,44,2018,2018/06,404,373,542983,514332,74.40380269732202,72.5212508651999
Rhode Island,44,2018,2018/07,389,400,542983,514332,71.64128527044124,77.77077840772108
Rhode Island,44,2018,2018/08,369,410,542983,514332,67.9579287012669,79.71504786791411
Rhode Island,44,2018,2018/09,436,366,542983,514332,80.29717320800098,71.16026224306479
Rhode Island,44,2018,2018/10,458,400,542983,514332,84.34886543409279,77.77077840772108
Rhode Island,44,2018,2018/11,413,379,542983,514332,76.06131315345047,73.68781254131572
Rhode Island,44,2018,2018/12,452,456,542983,514332,83.24385846334047,88.65868738480204
Rhode Island,44,2019,2019/01,522,460,543686,515675,96.0113006404432,89.20347117855238
Rhode Island,44,2019,2019/02,440,373,543686,515675,80.92906567393679,72.33237989043486
Rhode Island,44,2019,2019/03,495,449,543686,515675,91.0451988831789,87.07034469384787
Rhode Island,44,2019,2019/04,446,393,543686,515675,82.03264384221775,76.21079168080671
Rhode Island,44,2019,2019/05,445,400,543686,515675,81.84871414750425,77.56823580743685
Rhode Island,44,2019,2019/06,398,395,543686,515675,73.2040184959701,76.59863285984389
Rhode Island,44,2019,2019/07,411,392,543686,515675,75.59510452724551,76.01687109128812
Rhode Island,44,2019,2019/08,408,407,543686,515675,75.04331544310503,78.925679934067
Rhode Island,44,2019,2019/09,399,411,543686,515675,73.38794819068359,79.70136229214137
Rhode Island,44,2019,2019/10,455,386,543686,515675,83.68801109463918,74.85334755417657
Rhode Island,44,2019,2019/11,420,426,543686,515675,77.25047177966694,82.61017113492025
Rhode Island,44,2019,2019/12,459,466,543686,515675,84.42372987349316,90.36699471566394
Rhode Island,44,2020,2020/01,456,449,542433,514692,84.06568184457804,87.23663861105283
Rhode Island,44,2020,2020/02,454,426,542433,514692,83.69697271368076,82.76794665547551
Rhode Island,44,2020,2020/03,492,435,542433,514692,90.70244620072894,84.51656524678837
Rhode Island,44,2020,2020/04,588,561,542433,514692,108.400484483798,108.99722552516845
Rhode Island,44,2020,2020/05,685,608,542433,514692,126.28287733231569,118.1289003909134
Rhode Island,44,2020,2020/06,480,445,542433,514692,88.49019141534531,86.45947479269155
Rhode Island,44,2020,2020/07,346,429,542433,514692,63.78667964522808,83.35081951924646
Rhode Island,44,2020,2020/08,446,422,542433,514692,82.22213619009167,81.99078283711424
Rhode Island,44,2020,2020/09,421,425,542433,514692,77.61327205387578,82.57365570088518
Rhode Island,44,2020,2020/10,433,450,542433,514692,79.82552683925941,87.43092956564314
Rhode Island,44,2020,2020/11,476,530,542433,514692,87.75277315355076,102.97420593286859
Rhode Island,44,2020,2020/12,683,679,542433,514692,125.91416820141842,131.92355816682598
South Carolina,45,2010,2010/01,1944,2055,2375263,2250101,81.8435684806272,91.32923366551101
South Carolina,45,2010,2010/02,1681,1758,2375263,2250101,70.77111039914317,78.12982617224738
South Carolina,45,2010,2010/03,1829,1813,2375263,2250101,77.00199935754483,80.57416089322213
South Carolina,45,2010,2010/04,1576,1687,2375263,2250101,66.35054728676361,74.97441225971635
South Carolina,45,2010,2010/05,1658,1737,2375263,2250101,69.8027965745267,77.19653473332974
South Carolina,45,2010,2010/06,1595,1709,2375263,2250101,67.15045870709896,75.95214614810624
South Carolina,45,2010,2010/07,1580,1652,2375263,2250101,66.51894969104474,73.41892652818696
South Carolina,45,2010,2010/08,1554,1676,2375263,2250101,65.42433406321742,74.48554531552139
South Carolina,45,2010,2010/09,1595,1623,2375263,2250101,67.15045870709896,72.13009549349118
South Carolina,45,2010,2010/10,1684,1720,2375263,2250101,70.89741220235402,76.44101309230119
South Carolina,45,2010,2010/11,1738,1723,2375263,2250101,73.17084466014921,76.57434044071799
South Carolina,45,2010,2010/12,1964,2063,2375263,2250101,82.68558050203282,91.68477326128917
South Carolina,45,2011,2011/01,2071,1958,2402602,2276628,86.19821343693212,86.00438894716221
South Carolina,45,2011,2011/02,1800,1739,2402602,2276628,74.91877556082947,76.38489907002813
South Carolina,45,2011,2011/03,1773,1864,2402602,2276628,73.79499392741702,81.87547548391744
South Carolina,45,2011,2011/04,1582,1721,2402602,2276628,65.84527940957345,75.59425606642807
South Carolina,45,2011,2011/05,1712,1830,2402602,2276628,71.25607986674447,80.38203869933955
South Carolina,45,2011,2011/06,1692,1691,2402602,2276628,70.42364902717969,74.27651772709463
South Carolina,45,2011,2011/07,1631,1782,2402602,2276628,67.88473496650714,78.27365735640605
South Carolina,45,2011,2011/08,1616,1723,2402602,2276628,67.26041183683357,75.6821052890503
South Carolina,45,2011,2011/09,1664,1619,2402602,2276628,69.25824585178901,71.11394571269439
South Carolina,45,2011,2011/10,1763,1735,2402602,2276628,73.37877850763464,76.20920062478368
South Carolina,45,2011,2011/11,1722,1776,2402602,2276628,71.67229528652686,78.01010968853937
South Carolina,45,2011,2011/12,1827,1781,2402602,2276628,76.04255719424191,78.22973274509494
South Carolina,45,2012,2012/01,1824,1884,2426510,2297213,75.16968815294393,82.01242113813565
South Carolina,45,2012,2012/02,1748,1728,2426510,2297213,72.03761781323794,75.22158371905435
South Carolina,45,2012,2012/03,1826,1875,2426510,2297213,75.25211105662041,81.62064205626557
South Carolina,45,2012,2012/04,1740,1770,2426510,2297213,71.70792619853205,77.0498861011147
South Carolina,45,2012,2012/05,1768,1793,2426510,2297213,72.86184685000268,78.05109931033822
South Carolina,45,2012,2012/06,1711,1760,2426510,2297213,70.51279409522319,76.61457601014794
South Carolina,45,2012,2012/07,1783,1723,2426510,2297213,73.48001862757623,75.00392867357097
South Carolina,45,2012,2012/08,1717,1737,2426510,2297213,70.7600628062526,75.61336280092442
South Carolina,45,2012,2012/09,1611,1775,2426510,2297213,66.3916489113995,77.26754114659808
South Carolina,45,2012,2012/10,1772,1792,2426510,2297213,73.02669265735562,78.00756830124155
South Carolina,45,2012,2012/11,1849,1908,2426510,2297213,76.19997444889987,83.05716535645584
South Carolina,45,2012,2012/12,2073,2031,2426510,2297213,85.4313396606649,88.41147947534687
South Carolina,45,2013,2013/01,2130,2055,2451720,2323119,86.87778375997259,88.45866268581162
South Carolina,45,2013,2013/02,1752,1848,2451720,2323119,71.46003621947041,79.5482280503065
South Carolina,45,2013,2013/03,2051,2163,2451720,2323119,83.65555609939145,93.10758510433602
South Carolina,45,2013,2013/04,1799,1915,2451720,2323119,73.37705773905667,82.4322817729096
South Carolina,45,2013,2013/05,1695,1841,2451720,2323119,69.13513778082326,79.2469090046614
South Carolina,45,2013,2013/06,1732,1890,2451720,2323119,70.6442823813486,81.35614232417711
South Carolina,45,2013,2013/07,1722,1786,2451720,2323119,70.2364054622877,76.87940221744991
South Carolina,45,2013,2013/08,1670,1772,2451720,2323119,68.115445483171,76.2767641261597
South Carolina,45,2013,2013/09,1607,1810,2451720,2323119,65.5458208930873,77.9124960882331
South Carolina,45,2013,2013/10,1882,1845,2451720,2323119,76.76243616726217,79.4190913164586
South Carolina,45,2013,2013/11,1760,1868,2451720,2323119,71.78633775471914,80.40913960929251
South Carolina,45,2013,2013/12,1975,2014,2451720,2323119,80.55569151452858,86.69379398989031
South Carolina,45,2014,2014/01,2047,2151,2483088,2349394,82.43767437964341,91.55552453100672
South Carolina,45,2014,2014/02,1793,1841,2483088,2349394,72.20847589775312,78.36063257163336
South Carolina,45,2014,2014/03,1878,2023,2483088,2349394,75.63163287003924,86.10731107681386
South Carolina,45,2014,2014/04,1819,1918,2483088,2349394,73.255559206923,81.63807347767127
South Carolina,45,2014,2014/05,1797,1950,2483088,2349394,72.36956563762541,83.00012684121948
South Carolina,45,2014,2014/06,1758,1824,2483088,2349394,70.7989406738706,77.63704172224837
South Carolina,45,2014,2014/07,1752,1848,2483088,2349394,70.55730606406217,78.65858174490954
South Carolina,45,2014,2014/08,1794,1886,2483088,2349394,72.24874833272119,80.27602011412304
South Carolina,45,2014,2014/09,1678,1795,2483088,2349394,67.57714587642484,76.4026808615328
South Carolina,45,2014,2014/10,1873,1945,2483088,2349394,75.43027069519889,82.78730600316507
South Carolina,45,2014,2014/11,1858,1995,2483088,2349394,74.8261841706778,84.91551438370917
South Carolina,45,2014,2014/12,2130,2101,2483088,2349394,85.78028648199339,89.42731615046263
South Carolina,45,2015,2015/01,2300,2261,2517178,2378968,91.37216358954353,95.04121114701837
South Carolina,45,2015,2015/02,1980,2043,2517178,2378968,78.65951474230269,85.87757380511214
South Carolina,45,2015,2015/03,2100,2174,2517178,2378968,83.426758060018,91.38416321699157
South Carolina,45,2015,2015/04,1857,1944,2517178,2378968,73.77309034164449,81.7161054709437
South Carolina,45,2015,2015/05,1823,2047,2517178,2378968,72.42237140162516,86.04571393982602
South Carolina,45,2015,2015/06,1791,1861,2517178,2378968,71.15110651690107,78.22719767563078
South Carolina,45,2015,2015/07,1771,1916,2517178,2378968,70.35656596394851,80.53912452794657
South Carolina,45,2015,2015/08,1805,1990,2517178,2378968,71.70728490396786,83.64971702015328
South Carolina,45,2015,2015/09,1747,1812,2517178,2378968,69.40311730040546,76.1674810253858
South Carolina,45,2015,2015/10,1947,2085,2517178,2378968,77.34852282993099,87.64304521960783
South Carolina,45,2015,2015/11,1840,1996,2517178,2378968,73.09773087163482,83.90192722222409
South Carolina,45,2015,2015/12,2016,2092,2517178,2378968,80.08968773761728,87.93729045535711
South Carolina,45,2016,2016/01,2097,2263,2553185,2407934,82.13270875396809,93.98098120629552
South Carolina,45,2016,2016/02,2022,2141,2553185,2407934,79.19520128780327,88.91439715540376
South Carolina,45,2016,2016/03,2067,2085,2553185,2407934,80.95770576750216,86.58875201728951
South Carolina,45,2016,2016/04,1899,2054,2553185,2407934,74.37768904329299,85.30134131583341
South Carolina,45,2016,2016/05,1863,1974,2553185,2407934,72.96768545953388,81.97899111852733
South Carolina,45,2016,2016/06,1747,1968,2553185,2407934,68.42434057853231,81.72981485372938
South Carolina,45,2016,2016/07,1878,2011,2553185,2407934,73.55518695276683,83.5155780847814
South Carolina,45,2016,2016/08,1834,1923,2553185,2407934,71.83184923928349,79.86099286774471
South Carolina,45,2016,2016/09,1869,2081,2553185,2407934,73.20268605682706,86.4226345074242
South Carolina,45,2016,2016/10,1912,2033,2553185,2407934,74.88685700409489,84.42922438904057
South Carolina,45,2016,2016/11,1940,2139,2553185,2407934,75.98352645812975,88.83133840047111
South Carolina,45,2016,2016/12,2072,2258,2553185,2407934,81.15353959857981,93.77333431896389
South Carolina,45,2017,2017/01,2180,2249,2586682,2437687,84.2778509302651,92.25958870027202
South Carolina,45,2017,2017/02,1875,2057,2586682,2437687,72.48668371295737,84.3832698783724
South Carolina,45,2017,2017/03,2089,2289,2586682,2437687,80.75983054739623,93.90048845483444
South Carolina,45,2017,2017/04,1929,2137,2586682,2437687,74.57430020389054,87.66506938749724
South Carolina,45,2017,2017/05,1993,2032,2586682,2437687,77.04851234129282,83.3577075317709
South Carolina,45,2017,2017/06,1867,2099,2586682,2437687,72.17740719578208,86.10621462066295
South Carolina,45,2017,2017/07,1901,2097,2586682,2437687,73.49183239377705,86.02416963293483
South Carolina,45,2017,2017/08,1806,2156,2586682,2437687,69.81917375232054,88.4444967709144
South Carolina,45,2017,2017/09,1855,2063,2586682,2437687,71.71349242001916,84.62940484155678
South Carolina,45,2017,2017/10,1993,2122,2586682,2437687,77.04851234129282,87.04973197953633
South Carolina,45,2017,2017/11,1968,2145,2586682,2437687,76.08202322512005,87.99324933840973
South Carolina,45,2017,2017/12,2115,2424,2586682,2437687,81.76497922821592,99.4385251264826
South Carolina,45,2018,2018/01,2429,2616,2620801,2463326,92.68158856776994,106.19788042670763
South Carolina,45,2018,2018/02,2109,2135,2620801,2463326,80.47158101664338,86.67143528708746
South Carolina,45,2018,2018/03,2106,2340,2620801,2463326,80.35711219585157,94.99351689544949
South Carolina,45,2018,2018/04,1912,2148,2620801,2463326,72.9547951179811,87.19917704761774
South Carolina,45,2018,2018/05,1961,2125,2620801,2463326,74.82445252424736,86.26548008667956
South Carolina,45,2018,2018/06,1866,1986,2620801,2463326,71.19960653250666,80.6227028010097
South Carolina,45,2018,2018/07,1907,2095,2620801,2463326,72.76401374999476,85.04761448545584
South Carolina,45,2018,2018/08,1955,2129,2620801,2463326,74.59551488266374,86.42786216684271
South Carolina,45,2018,2018/09,1907,2087,2620801,2463326,72.76401374999476,84.72285032512951
South Carolina,45,2018,2018/10,1957,2128,2620801,2463326,74.67182742985828,86.38726664680192
South Carolina,45,2018,2018/11,2080,2154,2620801,2463326,79.36504908232254,87.44275016786247
South Carolina,45,2018,2018/12,2134,2374,2620801,2463326,81.42548785657515,96.37376457683636
South Carolina,45,2019,2019/01,2165,2390,2655575,2493139,81.5265997006298,95.86308665501602
South Carolina,45,2019,2019/02,2004,2158,2655575,2493139,75.46388258663379,86.55754853620276
South Carolina,45,2019,2019/03,2165,2321,2655575,2493139,81.5265997006298,93.09549126623105
South Carolina,45,2019,2019/04,1954,2078,2655575,2493139,73.58105118477165,83.34874228833611
South Carolina,45,2019,2019/05,2086,2273,2655575,2493139,78.55172608568766,91.17020751751106
South Carolina,45,2019,2019/06,2007,2087,2655575,2493139,75.57685247074551,83.7097329912211
South Carolina,45,2019,2019/07,1873,2152,2655575,2493139,70.53086431375502,86.31688806761275
South Carolina,45,2019,2019/08,1867,2226,2655575,2493139,70.30492454553158,89.2850338468894
